x,phi,count
0.005,0.08726646259971647,275
0.005,0.2617993877991494,289
0.005,0.4363323129985824,331
0.005,0.6108652381980153,397
0.005,0.7853981633974483,439
0.005,0.9599310885968811,535
0.005,1.1344640137963142,563
0.005,1.308996938995747,568
0.005,1.4835298641951802,581
0.005,1.658062789394613,562
0.005,1.8325957145940461,556
0.005,2.007128639793479,523
0.005,2.181661564992912,496
0.005,2.356194490192345,395
0.005,2.530727415391778,414
0.005,2.705260340591211,374
0.005,2.879793265790644,316
0.005,3.0543261909900767,267
0.005,3.2288591161895095,199
0.005,3.4033920413889422,183
0.005,3.577924966588375,155
0.005,3.752457891787808,124
0.005,3.9269908169872414,106
0.005,4.101523742186675,79
0.005,4.276056667386107,84
0.005,4.4505895925855405,77
0.005,4.625122517784973,66
0.005,4.799655442984406,66
0.005,4.974188368183839,81
0.005,5.148721293383272,97
0.005,5.323254218582705,91
0.005,5.497787143782138,111
0.005,5.672320068981571,119
0.005,5.8468529941810035,140
0.005,6.021385919380437,175
0.005,6.19591884457987,197
0.015,0.08726646259971647,242
0.015,0.2617993877991494,276
0.015,0.4363323129985824,336
0.015,0.6108652381980153,386
0.015,0.7853981633974483,480
0.015,0.9599310885968811,501
0.015,1.1344640137963142,526
0.015,1.308996938995747,568
0.015,1.4835298641951802,545
0.015,1.658062789394613,566
0.015,1.8325957145940461,542
0.015,2.007128639793479,506
0.015,2.181661564992912,486
0.015,2.356194490192345,432
0.015,2.530727415391778,423
0.015,2.705260340591211,350
0.015,2.879793265790644,307
0.015,3.0543261909900767,275
0.015,3.2288591161895095,212
0.015,3.4033920413889422,187
0.015,3.577924966588375,143
0.015,3.752457891787808,133
0.015,3.9269908169872414,115
0.015,4.101523742186675,105
0.015,4.276056667386107,95
0.015,4.4505895925855405,71
0.015,4.625122517784973,69
0.015,4.799655442984406,74
0.015,4.974188368183839,77
0.015,5.148721293383272,79
0.015,5.323254218582705,86
0.015,5.497787143782138,106
0.015,5.672320068981571,127
0.015,5.8468529941810035,167
0.015,6.021385919380437,209
0.015,6.19591884457987,229
0.025,0.08726646259971647,251
0.025,0.2617993877991494,301
0.025,0.4363323129985824,381
0.025,0.6108652381980153,435
0.025,0.7853981633974483,426
0.025,0.9599310885968811,515
0.025,1.1344640137963142,569
0.025,1.308996938995747,589
0.025,1.4835298641951802,596
0.025,1.658062789394613,538
0.025,1.8325957145940461,562
0.025,2.007128639793479,496
0.025,2.181661564992912,483
0.025,2.356194490192345,470
0.025,2.530727415391778,443
0.025,2.705260340591211,378
0.025,2.879793265790644,314
0.025,3.0543261909900767,290
0.025,3.2288591161895095,191
0.025,3.4033920413889422,165
0.025,3.577924966588375,152
0.025,3.752457891787808,119
0.025,3.9269908169872414,98
0.025,4.101523742186675,89
0.025,4.276056667386107,87
0.025,4.4505895925855405,94
0.025,4.625122517784973,78
0.025,4.799655442984406,85
0.025,4.974188368183839,90
0.025,5.148721293383272,91
0.025,5.323254218582705,94
0.025,5.497787143782138,119
0.025,5.672320068981571,145
0.025,5.8468529941810035,164
0.025,6.021385919380437,163
0.025,6.19591884457987,231
0.035,0.08726646259971647,275
0.035,0.2617993877991494,306
0.035,0.4363323129985824,372
0.035,0.6108652381980153,432
0.035,0.7853981633974483,463
0.035,0.9599310885968811,531
0.035,1.1344640137963142,509
0.035,1.308996938995747,584
0.035,1.4835298641951802,599
0.035,1.658062789394613,572
0.035,1.8325957145940461,574
0.035,2.007128639793479,566
0.035,2.181661564992912,540
0.035,2.356194490192345,486
0.035,2.530727415391778,479
0.035,2.705260340591211,392
0.035,2.879793265790644,335
0.035,3.0543261909900767,317
0.035,3.2288591161895095,250
0.035,3.4033920413889422,185
0.035,3.577924966588375,163
0.035,3.752457891787808,123
0.035,3.9269908169872414,106
0.035,4.101523742186675,93
0.035,4.276056667386107,89
0.035,4.4505895925855405,81
0.035,4.625122517784973,56
0.035,4.799655442984406,86
0.035,4.974188368183839,91
0.035,5.148721293383272,92
0.035,5.323254218582705,85
0.035,5.497787143782138,113
0.035,5.672320068981571,128
0.035,5.8468529941810035,139
0.035,6.021385919380437,182
0.035,6.19591884457987,217
0.045,0.08726646259971647,260
0.045,0.2617993877991494,333
0.045,0.4363323129985824,396
0.045,0.6108652381980153,414
0.045,0.7853981633974483,469
0.045,0.9599310885968811,519
0.045,1.1344640137963142,557
0.045,1.308996938995747,588
0.045,1.4835298641951802,586
