combo_id,trial_id,device_id,m,l,beta_pe,delta_alpha_e_over_p,f,x0,y0,phi0,x_end,y_end,phi_end,T,steps,status,pass_direction
0,334,1,3,0.038400000000000004,0.25,0.25,1.0,0.21504243537783624,1.3274840193342023,1.8263476665739573,-0.785002949981765,-0.6377918886069509,329.4196145335578,79.3345288,198336322,ok,left
0,335,1,3,0.038400000000000004,0.25,0.25,1.0,-0.01817937158048153,0.7259152789740986,5.577670132212106,0.9818241926687472,-0.21666308857550723,63.06489044185498,15.2595776,38148944,ok,right
0,336,1,3,0.038400000000000004,0.25,0.25,1.0,0.3954058218747378,-0.16766360912540715,1.943600418964593,-0.6052962780937077,-0.3067905059556013,-70.62717087548218,9.3026568,23256642,ok,left
0,337,1,3,0.038400000000000004,0.25,0.25,1.0,0.19489440508186817,0.399162459588182,2.270652263152373,1.1950527545673435,-0.1569856703554534,-184.24157560180666,17.6999724,44249931,ok,right
0,338,1,3,0.038400000000000004,0.25,0.25,1.0,0.175068567879498,-0.27657996499260423,0.2586791390930283,1.175694528212796,0.008522402671176281,283.16895574143683,9.3054288,23263572,ok,right
0,339,1,3,0.038400000000000004,0.25,0.25,1.0,-0.02386782802641392,-0.3846967288508096,4.711138100577668,0.9776155898620049,0.02364215432649039,-100.85422322201879,8.1257744,20314436,ok,right
0,340,1,3,0.038400000000000004,0.25,0.25,1.0,0.3689172487705946,-0.30005912782832517,1.7784463641381538,1.369633365486126,0.01690319223905822,66.12282257893592,5.4560344,13640086,ok,right
0,341,1,3,0.038400000000000004,0.25,0.25,1.0,-0.015111331269145012,0.19073751501272065,2.010403633860921,0.9849398650621333,-0.0045494796200032045,30.814242829664458,6.887713199999999,17219283,ok,right
0,342,1,3,0.038400000000000004,0.25,0.25,1.0,0.10672723148018122,-1.0696995663079214,2.34836467614059,1.1068049477626878,0.027994574488137598,-68.62967797800715,1.5844908,3961227,ok,right
0,343,1,3,0.038400000000000004,0.25,0.25,1.0,-0.05316390600055457,0.5332910690955837,4.628544768210996,0.9479895164964116,0.09694206778767842,130.2627109912816,17.0904228,42726057,ok,right
0,344,1,3,0.038400000000000004,0.25,0.25,1.0,0.3201915223151446,0.43043772432816735,3.882341490740728,-0.6803865739489475,-0.4929211410257205,-78.12558979293152,51.1741576,127935394,ok,left
0,345,1,3,0.038400000000000004,0.25,0.25,1.0,0.11500206422060728,-0.9417383227054713,4.524293085824254,-0.8850711875504359,-0.25852575149115203,40.428554445875115,1.9895352,4973838,ok,left
