x,phi,count
0.005,0.08726646259971647,296
0.005,0.2617993877991494,335
0.005,0.4363323129985824,375
0.005,0.6108652381980153,418
0.005,0.7853981633974483,452
0.005,0.9599310885968811,472
0.005,1.1344640137963142,469
0.005,1.308996938995747,458
0.005,1.4835298641951802,517
0.005,1.658062789394613,461
0.005,1.8325957145940461,453
0.005,2.007128639793479,459
0.005,2.181661564992912,448
0.005,2.356194490192345,472
0.005,2.530727415391778,480
0.005,2.705260340591211,411
0.005,2.879793265790644,361
0.005,3.0543261909900767,314
0.005,3.2288591161895095,277
0.005,3.4033920413889422,226
0.005,3.577924966588375,169
0.005,3.752457891787808,127
0.005,3.9269908169872414,94
0.005,4.101523742186675,93
0.005,4.276056667386107,72
0.005,4.4505895925855405,75
0.005,4.625122517784973,67
0.005,4.799655442984406,47
0.005,4.974188368183839,61
0.005,5.148721293383272,63
0.005,5.323254218582705,66
0.005,5.497787143782138,95
0.005,5.672320068981571,131
0.005,5.8468529941810035,149
0.005,6.021385919380437,178
0.005,6.19591884457987,205
0.015,0.08726646259971647,298
0.015,0.2617993877991494,342
0.015,0.4363323129985824,385
0.015,0.6108652381980153,368
0.015,0.7853981633974483,427
0.015,0.9599310885968811,447
0.015,1.1344640137963142,451
0.015,1.308996938995747,463
0.015,1.4835298641951802,474
0.015,1.658062789394613,424
0.015,1.8325957145940461,457
0.015,2.007128639793479,422
0.015,2.181661564992912,476
0.015,2.356194490192345,421
0.015,2.530727415391778,408
0.015,2.705260340591211,383
0.015,2.879793265790644,340
0.015,3.0543261909900767,271
0.015,3.2288591161895095,225
0.015,3.4033920413889422,199
0.015,3.577924966588375,172
0.015,3.752457891787808,131
0.015,3.9269908169872414,106
0.015,4.101523742186675,82
0.015,4.276056667386107,74
0.015,4.4505895925855405,65
0.015,4.625122517784973,72
0.015,4.799655442984406,59
0.015,4.974188368183839,55
0.015,5.148721293383272,72
0.015,5.323254218582705,58
0.015,5.497787143782138,98
0.015,5.672320068981571,123
0.015,5.8468529941810035,144
0.015,6.021385919380437,192
0.015,6.19591884457987,229
0.025,0.08726646259971647,296
0.025,0.2617993877991494,352
0.025,0.4363323129985824,369
0.025,0.6108652381980153,465
0.025,0.7853981633974483,459
0.025,0.9599310885968811,489
0.025,1.1344640137963142,488
0.025,1.308996938995747,480
0.025,1.4835298641951802,464
0.025,1.658062789394613,474
0.025,1.8325957145940461,444
0.025,2.007128639793479,506
0.025,2.181661564992912,450
0.025,2.356194490192345,484
0.025,2.530727415391778,398
0.025,2.705260340591211,404
0.025,2.879793265790644,313
0.025,3.0543261909900767,280
0.025,3.2288591161895095,227
0.025,3.4033920413889422,206
0.025,3.577924966588375,178
0.025,3.752457891787808,147
0.025,3.9269908169872414,96
0.025,4.101523742186675,95
0.025,4.276056667386107,81
0.025,4.4505895925855405,67
0.025,4.625122517784973,54
0.025,4.799655442984406,59
0.025,4.974188368183839,77
0.025,5.148721293383272,73
0.025,5.323254218582705,89
0.025,5.497787143782138,101
0.025,5.672320068981571,142
0.025,5.8468529941810035,171
0.025,6.021385919380437,180
0.025,6.19591884457987,276
0.035,0.08726646259971647,312
0.035,0.2617993877991494,323
0.035,0.4363323129985824,379
0.035,0.6108652381980153,425
0.035,0.7853981633974483,424
0.035,0.9599310885968811,476
0.035,1.1344640137963142,479
0.035,1.308996938995747,489
0.035,1.4835298641951802,463
0.035,1.658062789394613,459
0.035,1.8325957145940461,452
0.035,2.007128639793479,492
0.035,2.181661564992912,429
0.035,2.356194490192345,444
0.035,2.530727415391778,399
0.035,2.705260340591211,387
0.035,2.879793265790644,366
0.035,3.0543261909900767,305
0.035,3.2288591161895095,265
0.035,3.4033920413889422,216
0.035,3.577924966588375,163
0.035,3.752457891787808,136
0.035,3.9269908169872414,124
0.035,4.101523742186675,98
0.035,4.276056667386107,99
0.035,4.4505895925855405,76
0.035,4.625122517784973,60
0.035,4.799655442984406,70
0.035,4.974188368183839,65
0.035,5.148721293383272,83
0.035,5.323254218582705,107
0.035,5.497787143782138,116
0.035,5.672320068981571,142
0.035,5.8468529941810035,149
0.035,6.021385919380437,209
0.035,6.19591884457987,264
0.045,0.08726646259971647,307
0.045,0.2617993877991494,363
0.045,0.4363323129985824,367
0.045,0.6108652381980153,423
0.045,0.7853981633974483,437
0.045,0.9599310885968811,439
0.045,1.1344640137963142,444
0.045,1.308996938995747,492
0.045,1.4835298641951802,426
0.045,1.658062789394613,466
0.045,1.8325957145940461,467
0.045,2.007128639793479,495
0.045,2.181661564992912,491
0.045,2.356194490192345,425
0.045,2.530727415391778,424
0.045,2.705260340591211,365
0.045,2.879793265790644,386
0.045,3.0543261909900767,377
0.045,3.2288591161895095,251
0.045,3.4033920413889422,225
0.045,3.577924966588375,185
0.045,3.752457891787808,144
0.045,3.9269908169872414,132
0.045,4.101523742186675,83
0.045,4.276056667386107,96
0.045,4.4505895925855405,84
0.045,4.625122517784973,65
0.045,4.799655442984406,77
0.045,4.974188368183839,67
0.045,5.148721293383272,67
0.045,5.323254218582705,80
0.045,5.497787143782138,123
0.045,5.672320068981571,156
0.045,5.8468529941810035,192
0.045,6.021385919380437,202
0.045,6.19591884457987,305
0.055,0.08726646259971647,326
0.055,0.2617993877991494,353
0.055,0.4363323129985824,406
0.055,0.6108652381980153,460
0.055,0.7853981633974483,447
0.055,0.9599310885968811,448
0.055,1.1344640137963142,455
0.055,1.308996938995747,452
0.055,1.4835298641951802,475
0.055,1.658062789394613,504
0.055,1.8325957145940461,503
0.055,2.007128639793479,458
0.055,2.181661564992912,492
0.055,2.356194490192345,492
0.055,2.530727415391778,481
0.055,2.705260340591211,437
0.055,2.879793265790644,405
0.055,3.0543261909900767,357
0.055,3.2288591161895095,251
0.055,3.4033920413889422,225
0.055,3.577924966588375,177
0.055,3.752457891787808,141
0.055,3.9269908169872414,110
0.055,4.101523742186675,100
0.055,4.276056667386107,70
0.055,4.4505895925855405,76
0.055,4.625122517784973,60
0.055,4.799655442984406,58
0.055,4.974188368183839,72
0.055,5.148721293383272,78
0.055,5.323254218582705,106
0.055,5.497787143782138,99
0.055,5.672320068981571,131
0.055,5.8468529941810035,179
0.055,6.021385919380437,205
0.055,6.19591884457987,229
0.065,0.08726646259971647,304
0.065,0.2617993877991494,375
0.065,0.4363323129985824,423
0.065,0.6108652381980153,428
0.065,0.7853981633974483,486
0.065,0.9599310885968811,457
0.065,1.1344640137963142,438
0.065,1.308996938995747,458
0.065,1.4835298641951802,483
0.065,1.658062789394613,456
0.065,1.8325957145940461,488
0.065,2.007128639793479,465
0.065,2.181661564992912,446
0.065,2.356194490192345,438
0.065,2.530727415391778,436
0.065,2.705260340591211,372
0.065,2.879793265790644,383
0.065,3.0543261909900767,314
0.065,3.2288591161895095,255
0.065,3.4033920413889422,227
0.065,3.577924966588375,158
0.065,3.752457891787808,134
0.065,3.9269908169872414,101
0.065,4.101523742186675,84
0.065,4.276056667386107,80
0.065,4.4505895925855405,66
0.065,4.625122517784973,77
0.065,4.799655442984406,59
0.065,4.974188368183839,84
0.065,5.148721293383272,83
0.065,5.323254218582705,99
0.065,5.497787143782138,129
0.065,5.672320068981571,139
0.065,5.8468529941810035,191
0.065,6.021385919380437,236
0.065,6.19591884457987,282
0.075,0.08726646259971647,365
0.075,0.2617993877991494,400
0.075,0.4363323129985824,436
0.075,0.6108652381980153,431
0.075,0.7853981633974483,449
0.075,0.9599310885968811,495
0.075,1.1344640137963142,469
0.075,1.308996938995747,472
0.075,1.4835298641951802,448
0.075,1.658062789394613,469
0.075,1.8325957145940461,482
0.075,2.007128639793479,435
0.075,2.181661564992912,459
0.075,2.356194490192345,434
0.075,2.530727415391778,389
0.075,2.705260340591211,388
0.075,2.879793265790644,366
0.075,3.0543261909900767,336
0.075,3.2288591161895095,284
0.075,3.4033920413889422,204
0.075,3.577924966588375,182
0.075,3.752457891787808,118
0.075,3.9269908169872414,126
0.075,4.101523742186675,93
0.075,4.276056667386107,85
0.075,4.4505895925855405,65
0.075,4.625122517784973,89
0.075,4.799655442984406,66
0.075,4.974188368183839,70
0.075,5.148721293383272,67
0.075,5.323254218582705,86
0.075,5.497787143782138,130
0.075,5.672320068981571,141
0.075,5.8468529941810035,184
0.075,6.021385919380437,259
0.075,6.19591884457987,302
0.085,0.08726646259971647,348
0.085,0.2617993877991494,365
0.085,0.4363323129985824,429
0.085,0.6108652381980153,472
0.085,0.7853981633974483,486
0.085,0.9599310885968811,463
0.085,1.1344640137963142,506
0.085,1.308996938995747,499
0.085,1.4835298641951802,524
0.085,1.658062789394613,497
0.085,1.8325957145940461,480
0.085,2.007128639793479,494
0.085,2.181661564992912,504
0.085,2.356194490192345,465
0.085,2.530727415391778,440
0.085,2.705260340591211,395
0.085,2.879793265790644,359
0.085,3.0543261909900767,326
0.085,3.2288591161895095,266
0.085,3.4033920413889422,229
0.085,3.577924966588375,173
0.085,3.752457891787808,124
0.085,3.9269908169872414,118
0.085,4.101523742186675,81
0.085,4.276056667386107,79
0.085,4.4505895925855405,77
0.085,4.625122517784973,82
0.085,4.799655442984406,59
0.085,4.974188368183839,85
0.085,5.148721293383272,64
0.085,5.323254218582705,107
0.085,5.497787143782138,114
0.085,5.672320068981571,162
0.085,5.8468529941810035,169
0.085,6.021385919380437,246
0.085,6.19591884457987,275
0.095,0.08726646259971647,328
0.095,0.2617993877991494,354
0.095,0.4363323129985824,447
0.095,0.6108652381980153,442
0.095,0.7853981633974483,455
0.095,0.9599310885968811,501
0.095,1.1344640137963142,504
0.095,1.308996938995747,511
0.095,1.4835298641951802,509
0.095,1.658062789394613,503
0.095,1.8325957145940461,527
0.095,2.007128639793479,544
0.095,2.181661564992912,477
0.095,2.356194490192345,464
0.095,2.530727415391778,470
0.095,2.705260340591211,414
0.095,2.879793265790644,388
0.095,3.0543261909900767,306
