x,phi,count
0.005,0.08726646259971647,1985
0.005,0.2617993877991494,2089
0.005,0.4363323129985824,2164
0.005,0.6108652381980153,1988
0.005,0.7853981633974483,1809
0.005,0.9599310885968811,1620
0.005,1.1344640137963142,1342
0.005,1.308996938995747,1328
0.005,1.4835298641951802,1283
0.005,1.658062789394613,1187
0.005,1.8325957145940461,1237
0.005,2.007128639793479,1408
0.005,2.181661564992912,1571
0.005,2.356194490192345,1704
0.005,2.530727415391778,1994
0.005,2.705260340591211,2076
0.005,2.879793265790644,2103
0.005,3.0543261909900767,2031
0.005,3.2288591161895095,1711
0.005,3.4033920413889422,1329
0.005,3.577924966588375,974
0.005,3.752457891787808,692
0.005,3.9269908169872414,419
0.005,4.101523742186675,367
0.005,4.276056667386107,250
0.005,4.4505895925855405,184
0.005,4.625122517784973,217
0.005,4.799655442984406,205
0.005,4.974188368183839,222
0.005,5.148721293383272,280
0.005,5.323254218582705,339
0.005,5.497787143782138,500
0.005,5.672320068981571,720
0.005,5.8468529941810035,941
0.005,6.021385919380437,1373
0.005,6.19591884457987,1671
0.015,0.08726646259971647,2104
0.015,0.2617993877991494,2280
0.015,0.4363323129985824,2350
0.015,0.6108652381980153,2190
0.015,0.7853981633974483,2027
0.015,0.9599310885968811,1703
0.015,1.1344640137963142,1443
0.015,1.308996938995747,1353
0.015,1.4835298641951802,1372
0.015,1.658062789394613,1333
0.015,1.8325957145940461,1389
0.015,2.007128639793479,1549
0.015,2.181661564992912,1715
0.015,2.356194490192345,1947
0.015,2.530727415391778,2189
0.015,2.705260340591211,2253
0.015,2.879793265790644,2186
0.015,3.0543261909900767,2058
0.015,3.2288591161895095,1745
0.015,3.4033920413889422,1448
0.015,3.577924966588375,1004
0.015,3.752457891787808,677
0.015,3.9269908169872414,467
0.015,4.101523742186675,329
0.015,4.276056667386107,244
0.015,4.4505895925855405,225
0.015,4.625122517784973,151
0.015,4.799655442984406,207
0.015,4.974188368183839,213
0.015,5.148721293383272,235
0.015,5.323254218582705,348
0.015,5.497787143782138,494
0.015,5.672320068981571,747
0.015,5.8468529941810035,1096
0.015,6.021385919380437,1398
0.015,6.19591884457987,1861
0.025,0.08726646259971647,2153
0.025,0.2617993877991494,2357
0.025,0.4363323129985824,2363
0.025,0.6108652381980153,2421
0.025,0.7853981633974483,2050
0.025,0.9599310885968811,1915
0.025,1.1344640137963142,1732
0.025,1.308996938995747,1531
0.025,1.4835298641951802,1368
0.025,1.658062789394613,1488
0.025,1.8325957145940461,1516
0.025,2.007128639793479,1715
0.025,2.181661564992912,1858
0.025,2.356194490192345,2038
0.025,2.530727415391778,2316
0.025,2.705260340591211,2447
0.025,2.879793265790644,2395
0.025,3.0543261909900767,2249
0.025,3.2288591161895095,1915
0.025,3.4033920413889422,1483
0.025,3.577924966588375,1064
0.025,3.752457891787808,750
0.025,3.9269908169872414,507
0.025,4.101523742186675,431
0.025,4.276056667386107,299
0.025,4.4505895925855405,250
0.025,4.625122517784973,224
0.025,4.799655442984406,212
0.025,4.974188368183839,221
0.025,5.148721293383272,239
0.025,5.323254218582705,362
0.025,5.497787143782138,563
0.025,5.672320068981571,762
0.025,5.8468529941810035,1088
0.025,6.021385919380437,1499
0.025,6.19591884457987,1914
0.035,0.08726646259971647,2281
0.035,0.2617993877991494,2555
0.035,0.4363323129985824,2491
0.035,0.6108652381980153,2309
0.035,0.7853981633974483,2105
0.035,0.9599310885968811,1818
0.035,1.1344640137963142,1724
0.035,1.308996938995747,1593
0.035,1.4835298641951802,1577
0.035,1.658062789394613,1604
0.035,1.8325957145940461,1694
0.035,2.007128639793479,1862
0.035,2.181661564992912,2030
0.035,2.356194490192345,2202
0.035,2.530727415391778,2440
0.035,2.705260340591211,2586
0.035,2.879793265790644,2695
0.035,3.0543261909900767,2365
0.035,3.2288591161895095,2106
0.035,3.4033920413889422,1655
0.035,3.577924966588375,1162
0.035,3.752457891787808,842
0.035,3.9269908169872414,534
0.035,4.101523742186675,408
0.035,4.276056667386107,295
0.035,4.4505895925855405,254
0.035,4.625122517784973,223
0.035,4.799655442984406,210
0.035,4.974188368183839,242
0.035,5.148721293383272,269
0.035,5.323254218582705,429
0.035,5.497787143782138,539
0.035,5.672320068981571,734
0.035,5.8468529941810035,1048
0.035,6.021385919380437,1495
0.035,6.19591884457987,1979
0.045,0.08726646259971647,2416
0.045,0.2617993877991494,2624
0.045,0.4363323129985824,2589
0.045,0.6108652381980153,2406
0.045,0.7853981633974483,2288
0.045,0.9599310885968811,1975
0.045,1.1344640137963142,1716
0.045,1.308996938995747,1668
0.045,1.4835298641951802,1625
0.045,1.658062789394613,1601
0.045,1.8325957145940461,1697
0.045,2.007128639793479,1823
0.045,2.181661564992912,2105
0.045,2.356194490192345,2379
0.045,2.530727415391778,2664
0.045,2.705260340591211,2870
0.045,2.879793265790644,2902
0.045,3.0543261909900767,2736
0.045,3.2288591161895095,2343
0.045,3.4033920413889422,1803
0.045,3.577924966588375,1272
0.045,3.752457891787808,895
0.045,3.9269908169872414,568
0.045,4.101523742186675,425
0.045,4.276056667386107,349
0.045,4.4505895925855405,279
0.045,4.625122517784973,260
0.045,4.799655442984406,266
0.045,4.974188368183839,282
0.045,5.148721293383272,380
0.045,5.323254218582705,412
0.045,5.497787143782138,555
0.045,5.672320068981571,791
0.045,5.8468529941810035,1152
0.045,6.021385919380437,1621
0.045,6.19591884457987,2071
0.055,0.08726646259971647,2543
0.055,0.2617993877991494,2786
0.055,0.4363323129985824,2755
0.055,0.6108652381980153,2664
0.055,0.7853981633974483,2419
0.055,0.9599310885968811,2089
0.055,1.1344640137963142,1964
0.055,1.308996938995747,1847
0.055,1.4835298641951802,1808
0.055,1.658062789394613,1702
0.055,1.8325957145940461,1813
0.055,2.007128639793479,2018
0.055,2.181661564992912,2246
0.055,2.356194490192345,2480
0.055,2.530727415391778,2819
0.055,2.705260340591211,3042
0.055,2.879793265790644,3156
0.055,3.0543261909900767,2885
0.055,3.2288591161895095,2488
0.055,3.4033920413889422,1865
0.055,3.577924966588375,1401
0.055,3.752457891787808,931
0.055,3.9269908169872414,672
0.055,4.101523742186675,501
0.055,4.276056667386107,383
0.055,4.4505895925855405,329
0.055,4.625122517784973,303
0.055,4.799655442984406,280
0.055,4.974188368183839,302
0.055,5.148721293383272,358
0.055,5.323254218582705,430
0.055,5.497787143782138,573
0.055,5.672320068981571,871
0.055,5.8468529941810035,1191
0.055,6.021385919380437,1690
0.055,6.19591884457987,2140
0.065,0.08726646259971647,2841
0.065,0.2617993877991494,3128
0.065,0.4363323129985824,3031
0.065,0.6108652381980153,2870
0.065,0.7853981633974483,2619
0.065,0.9599310885968811,2393
0.065,1.1344640137963142,2104
