combo_id,trial_id,device_id,m,l,beta_pe,delta_alpha_e_over_p,f,x0,y0,phi0,x_end,y_end,phi_end,T,steps,status,pass_direction
0,68,0,3,0.038400000000000004,1.0,0.0,0.0,0.007265228778123856,0.677225517029655,5.497387420434913,0.20637416190886315,1.6197330610540395,229.35209287980257,10.0,25000000,max_steps,not_passed
0,69,0,3,0.038400000000000004,1.0,0.0,0.0,0.0794263081625104,-0.8148582938413126,3.806658099777994,0.5012873042247741,1.0231735310883179,314.3400947320276,10.0,25000000,max_steps,not_passed
0,70,0,3,0.038400000000000004,1.0,0.0,0.0,0.3651574892923236,0.19035283849754733,1.5762335646605354,0.24119120295461433,-0.4737535276534309,-111.95115236532097,10.0,25000000,max_steps,not_passed
0,71,0,3,0.038400000000000004,1.0,0.0,0.0,0.07809671219438315,0.47329580639482494,2.9347299997185035,0.1908840683828149,-1.1734553258343476,7.198345570317408,10.0,25000000,max_steps,not_passed
0,72,0,3,0.038400000000000004,1.0,0.0,0.0,0.18658732995390892,0.9543681032863265,5.881616481483279,0.177744896116604,1.1495263134757963,165.00947079648137,10.0,25000000,max_steps,not_passed
0,73,0,3,0.038400000000000004,1.0,0.0,0.0,0.07786763980984689,0.39449022814130774,5.371082426479225,-0.0357097503851073,-0.5254486243213607,89.41746933848695,10.0,25000000,max_steps,not_passed
0,74,0,3,0.038400000000000004,1.0,0.0,0.0,0.17430113684386017,-0.965383617193233,5.878676933393588,-0.8264184096915012,0.12488290979629339,58.760906226408224,0.8122579999999999,2030645,ok,left
0,75,0,3,0.038400000000000004,1.0,0.0,0.0,0.3582714205607772,-1.0916676503244773,3.05301269471324,0.2082475491842816,-0.7499484841285861,-169.24428857153018,10.0,25000000,max_steps,not_passed
0,76,0,3,0.038400000000000004,1.0,0.0,0.0,0.5979794733226299,-0.07919948531131409,0.9446731761724738,0.25580348785869933,-1.5921775672570015,244.77841654403687,10.0,25000000,max_steps,not_passed
0,77,0,3,0.038400000000000004,1.0,0.0,0.0,0.5049084668979049,0.163643219231892,1.3931909022103568,-0.49614778910590185,-0.042437958067982624,57.34118055949556,1.7386568,4346642,ok,left
0,78,0,3,0.038400000000000004,1.0,0.0,0.0,0.4812493119388819,0.9602826238738363,3.6448073739541815,0.24213226983734576,0.8671931478900168,94.63865409340326,10.0,25000000,max_steps,not_passed
0,79,0,3,0.038400000000000004,1.0,0.0,0.0,-0.010512047074735166,-0.2652862762907004,5.1480457166764415,0.9903369379883913,0.008643629588718739,-41.16456109856934,5.1569848,12892462,ok,right
0,80,0,3,0.038400000000000004,1.0,0.0,0.0,0.40380555223673587,0.22283179812688275,0.837089811967811,0.23304168716195284,0.8974727837247454,95.21225787643249,10.0,25000000,max_steps,not_passed
0,81,0,3,0.038400000000000004,1.0,0.0,0.0,0.1942585935816169,0.9338343601561346,2.7281444620302153,0.3551405806503765,0.1997885218810869,286.15708087318495,10.0,25000000,max_steps,not_passed
0,82,0,3,0.038400000000000004,1.0,0.0,0.0,0.5242767196148634,-0.8182386939078019,0.8064676874276953,0.38249273758284486,0.3771963179145599,107.79896291083033,10.0,25000000,max_steps,not_passed
0,83,0,3,0.038400000000000004,1.0,0.0,0.0,0.5833808479830623,0.4808807539996317,3.6521018302089923,0.14213822395888615,-0.2791497399083705,-24.544414457465695,10.0,25000000,max_steps,not_passed
0,84,0,3,0.038400000000000004,1.0,0.0,0.0,0.3702954046428204,0.7790747602976916,0.9846257029841526,0.40618106036418955,-0.8572513732214339,126.04019900242749,10.0,25000000,max_steps,not_passed
0,85,0,3,0.038400000000000004,1.0,0.0,0.0,0.539284029789269,-0.7742507206477853,0.3777487874618172,0.1961802914495652,1.9274280702792648,-93.18013606763415,10.0,25000000,max_steps,not_passed
0,86,0,3,0.038400000000000004,1.0,0.0,0.0,-0.0741540439426899,-0.11170039679248983,2.753345197959163,0.728758412498959,0.07087133973233627,334.9586042291523,10.0,25000000,max_steps,not_passed
0,87,0,3,0.038400000000000004,1.0,0.0,0.0,0.04804083034396172,-0.5802739845681679,0.23025666841732528,0.17390736052836947,-0.6427913590348954,-10.284100840521699,10.0,25000000,max_steps,not_passed
0,88,0,3,0.038400000000000004,1.0,0.0,0.0,-0.08025243319571018,0.09171059171590155,1.7216419105075096,-1.080376733026437,-0.3164070699526173,57.84599110530279,1.5474856,3868714,ok,left
0,89,0,3,0.038400000000000004,1.0,0.0,0.0,-0.03873727060854435,-0.6133792652980434,6.043906281687731,0.23831406836411728,1.0499317863497004,71.31284013847598,10.0,25000000,max_steps,not_passed
0,90,0,3,0.038400000000000004,1.0,0.0,0.0,0.08482439648360014,-1.3982634761742534,3.943536380964965,1.0849778521262965,0.07871787904227183,-223.55460501146436,8.8807844,22201961,ok,right
0,91,0,3,0.038400000000000004,1.0,0.0,0.0,0.29450830798596145,0.6400548968234918,0.28035854196717713,0.48960260240769604,-0.4714765151966667,143.98033344603027,10.0,25000000,max_steps,not_passed
0,92,0,3,0.038400000000000004,1.0,0.0,0.0,0.06650997810065747,1.0111234104159337,6.086583212541774,0.12799513198768284,0.7041037793264338,157.3236824360015,10.0,25000000,max_steps,not_passed
0,93,0,3,0.038400000000000004,1.0,0.0,0.0,0.43348996639251713,0.23318677981051197,4.532403753814702,0.4157512939238266,1.1735849234478917,76.63402270373976,10.0,25000000,max_steps,not_passed
0,94,0,3,0.038400000000000004,1.0,0.0,0.0,0.23333497755229474,0.9936813455329355,6.195216415036415,0.01161133027051186,-0.2768528986877064,128.30033804109078,10.0,25000000,max_steps,not_passed
0,95,0,3,0.038400000000000004,1.0,0.0,0.0,0.42868772316724063,0.4465618827410511,4.685420451322919,1.4289487195610875,-0.2908725980122813,137.58662149214047,7.695081999999999,19237705,ok,right
0,96,0,3,0.038400000000000004,1.0,0.0,0.0,0.6278998197987676,-0.4195475935153979,5.543241818134633,0.45017095997760026,1.2262630358946698,-45.065779164661606,10.0,25000000,max_steps,not_passed
0,97,0,3,0.038400000000000004,1.0,0.0,0.0,0.5021259790286422,0.2869234981378846,4.707186371172276,0.3072315653839223,0.02600285181818742,-148.43643240588892,10.0,25000000,max_steps,not_passed
0,98,0,3,0.038400000000000004,1.0,0.0,0.0,0.46371944285929206,-0.22458995214118843,3.765748688491093,0.2983503498776049,0.911582916359727,-142.07791009093415,10.0,25000000,max_steps,not_passed
0,99,0,3,0.038400000000000004,1.0,0.0,0.0,0.12915443163365126,1.6413609146092567,3.17005446798432,0.37594017061305945,-0.04384860070641501,89.2495643102858,10.0,25000000,max_steps,not_passed
0,100,0,3,0.038400000000000004,1.0,0.0,0.0,-0.0529927721247077,-0.4598350337689828,2.355564181697466,0.28811220475340377,-1.3571603625337625,-179.30561176597516,10.0,25000000,max_steps,not_passed
0,101,0,3,0.038400000000000004,1.0,0.0,0.0,-0.06298868432641029,-0.13296025673817444,4.078828686329676,0.938222737676807,-0.14626368493435446,84.78822407364876,8.866208,22165520,ok,right
0,102,0,3,0.038400000000000004,1.0,0.0,0.0,-0.06474124900996685,-0.053136573211550936,3.7627546584062936,0.7541888854436948,0.026621090260601835,145.39308773933902,10.0,25000000,max_steps,not_passed
0,103,0,3,0.038400000000000004,1.0,0.0,0.0,0.18524359669536353,1.3293376401766919,2.9052279496282702,-0.8149639210142202,-0.19100332138598597,53.08678322896424,3.186378,7965945,ok,left
0,104,0,3,0.038400000000000004,1.0,0.0,0.0,0.5888561617583037,0.7110335853578793,1.2207740793976218,0.20932871343955292,1.1453796454355898,177.16452249258512,10.0,25000000,max_steps,not_passed
0,105,0,3,0.038400000000000004,1.0,0.0,0.0,0.6728348689153791,0.15589765617712842,5.981658881885102,0.540633062350466,-0.3846660406486166,-281.55359569127444,10.0,25000000,max_steps,not_passed
0,106,0,3,0.038400000000000004,1.0,0.0,0.0,0.6372678482905031,-0.5033701772096247,2.618618761010856,0.02931714092182246,-0.5281771953365602,284.29767367670433,10.0,25000000,max_steps,not_passed
0,107,0,3,0.038400000000000004,1.0,0.0,0.0,0.6295840840786696,-0.11407954466963745,2.4174006712183176,-0.3715037620268894,0.014539115031921792,12.206558943532611,2.2943908,5735977,ok,left
0,108,0,3,0.038400000000000004,1.0,0.0,0.0,0.20539258010685446,-1.4709438280604683,6.277822177818007,1.2066456219974964,-0.1438703026953179,-116.22506046462678,8.835367999999999,22088420,ok,right
0,109,0,3,0.038400000000000004,1.0,0.0,0.0,0.20302528981119394,-0.48826066479797275,1.7556300457011942,1.2045288430978307,-0.13468507079898168,-41.98323116149883,1.5978523999999998,3994631,ok,right
0,110,0,3,0.038400000000000004,1.0,0.0,0.0,0.23154019117355348,0.8143800453399318,1.5597811007893765,1.2334652953657748,-0.045737869984827484,-2.7383155166388797,1.5387368,3846842,ok,right
0,111,0,3,0.038400000000000004,1.0,0.0,0.0,0.30522849634289745,-1.3025824673723934,6.229831592028908,0.4682155212383264,0.09759750207300123,82.95863264882225,10.0,25000000,max_steps,not_passed
0,112,0,3,0.038400000000000004,1.0,0.0,0.0,-0.07397899348288775,-0.06363176880100055,5.109452291962534,0.24985643628761287,0.8153643063895796,57.82393813589832,10.0,25000000,max_steps,not_passed
0,113,0,3,0.038400000000000004,1.0,0.0,0.0,0.07544644679874182,-1.1964121843412656,1.7409458986875301,1.0764419681689843,-0.04885004597168327,-91.26293960897705,1.8891444,4722861,ok,right
0,114,0,3,0.038400000000000004,1.0,0.0,0.0,0.09474494475871326,-1.343829793867658,3.200185420705158,0.4697371407914871,-0.3815465235134607,-60.30173148059527,10.0,25000000,max_steps,not_passed
0,115,0,3,0.038400000000000004,1.0,0.0,0.0,0.23320276737213136,0.7806718366899802,3.2257855552135166,-0.011351683226356785,-0.6941205412315494,390.3848562175863,10.0,25000000,max_steps,not_passed
0,116,0,3,0.038400000000000004,1.0,0.0,0.0,0.38578399438411,-1.1643533866462847,4.174708353336945,1.3859130723008553,0.22673957603121556,37.273237528527105,4.3603836,10900959,ok,right
0,117,0,3,0.038400000000000004,1.0,0.0,0.0,-0.0655299635604024,-0.13281686404891732,3.6849979994607693,0.0994053686929604,0.28397319301055174,246.5634916652786,10.0,25000000,max_steps,not_passed
0,118,0,3,0.038400000000000004,1.0,0.0,0.0,0.024779492616653444,0.10788992297078182,4.065017033898914,0.08388899738725164,1.4186106894808528,-244.66381590419925,10.0,25000000,max_steps,not_passed
0,119,0,3,0.038400000000000004,1.0,0.0,0.0,0.4182014686986804,-0.061585745150365384,2.1680610878752744,0.3355555589150879,-1.0336923753162721,-169.8681106911336,10.0,25000000,max_steps,not_passed
0,120,0,3,0.038400000000000004,1.0,0.0,0.0,-0.01320500522851944,-0.8004755536582412,0.7560425367777689,0.26855593133061123,-0.19571032792128817,88.59738217306325,10.0,25000000,max_steps,not_passed
0,121,0,3,0.038400000000000004,1.0,0.0,0.0,0.5168584244325757,-0.7554856284493598,3.9554862024258512,0.23135401983994983,-1.5485372565614708,76.35873979334269,10.0,25000000,max_steps,not_passed
0,122,0,3,0.038400000000000004,1.0,0.0,0.0,0.03862886689603329,1.293293640660519,1.5326805682405598,-0.9618561797999886,-0.49564169692194343,-29.01099033797038,4.6603616,11650904,ok,left
0,123,0,3,0.038400000000000004,1.0,0.0,0.0,0.1124006573110819,1.4293266366204063,0.6286146405515504,1.1131167545479694,0.0831103622168737,27.181317367451456,1.3654008,3413502,ok,right
0,124,0,3,0.038400000000000004,1.0,0.0,0.0,0.21066707260906697,0.22207879013506038,1.441222367782263,0.4608352885731541,-0.5637139174110787,-24.19331756073851,10.0,25000000,max_steps,not_passed
0,125,0,3,0.038400000000000004,1.0,0.0,0.0,0.6246125107631088,-0.3676116365139627,0.6135117654218939,0.14484266167634713,1.7458642399417452,134.65122286794363,10.0,25000000,max_steps,not_passed
0,126,0,3,0.038400000000000004,1.0,0.0,0.0,0.45661746654659513,-0.43973072952019804,5.251640462533426,0.6220907304439961,0.1429553521105093,46.11711551429497,10.0,25000000,max_steps,not_passed
0,127,0,3,0.038400000000000004,1.0,0.0,0.0,0.25474314875900744,0.644850297792894,2.92278380922029,0.15570740723537035,-1.51975252011701,274.17049673479977,10.0,25000000,max_steps,not_passed
0,128,0,3,0.038400000000000004,1.0,0.0,0.0,0.3962176438421011,0.4827404514147398,5.546866939375483,1.3967469704985287,0.9207735219580432,-36.41027062884149,5.9522436,14880609,ok,right
0,129,0,3,0.038400000000000004,1.0,0.0,0.0,0.27566140685230495,-0.255460183235653,0.6476172090905188,0.191194548207049,-2.0972748126462486,334.9843223878989,10.0,25000000,max_steps,not_passed
0,130,0,3,0.038400000000000004,1.0,0.0,0.0,0.3148469587787986,-1.4614882205233084,5.019887394230754,-0.6859903348314645,-0.03194092259647095,-92.07481204992095,5.656390399999999,14140976,ok,left
0,131,0,3,0.038400000000000004,1.0,0.0,0.0,0.3596728164702654,-1.2036090449417487,2.177686000425801,-0.6405596556582017,0.19421130079093996,33.513694480563885,2.6329143999999998,6582286,ok,left
0,132,0,3,0.038400000000000004,1.0,0.0,0.0,0.5985508307814599,-0.08971361370445313,3.833739086278354,1.5988620092956727,0.7094735304005209,-23.202923880647905,4.9991956,12497989,ok,right
0,133,0,3,0.038400000000000004,1.0,0.0,0.0,0.6754238981753589,-0.19181553041330804,3.975456478107992,0.10827882141250736,0.3267203907164769,-76.50724845071589,10.0,25000000,max_steps,not_passed
0,134,0,3,0.038400000000000004,1.0,0.0,0.0,0.5481270149350167,0.5468764848459149,0.8767942527428534,0.367205089853231,-1.0326548200532208,-72.75879558249804,10.0,25000000,max_steps,not_passed
0,135,0,3,0.038400000000000004,1.0,0.0,0.0,0.09261092338711024,-0.07208607569895624,3.728104761979026,-0.9077945807950578,-0.11254458434630434,-181.77124591943578,7.842312799999999,19605782,ok,left
0,136,0,3,0.038400000000000004,1.0,0.0,0.0,0.30233690273016695,1.345666617799484,1.204815838992854,0.2466231608909883,-1.002477328034406,-200.0150774793614,10.0,25000000,max_steps,not_passed
0,137,0,3,0.038400000000000004,1.0,0.0,0.0,0.3756998311728239,-1.1050375073763536,4.990104825210066,0.1914199421615202,0.32774945313660114,45.97594740605927,10.0,25000000,max_steps,not_passed
0,138,0,3,0.038400000000000004,1.0,0.0,0.0,0.08802970964461565,-0.5934744368050647,5.115751713764452,0.10615023634392941,-1.597424564169829,-286.79362515247993,10.0,25000000,max_steps,not_passed
0,139,0,3,0.038400000000000004,1.0,0.0,0.0,0.32416723296046257,0.22597407186919205,5.185646971331054,0.2226077035548704,1.1470128136117588,-163.9622393608089,10.0,25000000,max_steps,not_passed
0,140,0,3,0.038400000000000004,1.0,0.0,0.0,0.1537572843953967,0.7454635542095667,1.8306560232228766,1.1537833348748594,0.09752900743436262,-111.97339217526856,6.0831048,15207762,ok,right
0,141,0,3,0.038400000000000004,1.0,0.0,0.0,0.17295106034725904,-1.722922083896263,2.0062260664770424,0.09770497622925987,1.4538878435670408,109.45207930973362,10.0,25000000,max_steps,not_passed
