x,phi,count
0.005,0.08726646259971647,885
0.005,0.2617993877991494,1228
0.005,0.4363323129985824,1722
0.005,0.6108652381980153,2210
0.005,0.7853981633974483,2995
0.005,0.9599310885968811,3445
0.005,1.1344640137963142,4037
0.005,1.308996938995747,4505
0.005,1.4835298641951802,4735
0.005,1.658062789394613,4724
0.005,1.8325957145940461,4546
0.005,2.007128639793479,4057
0.005,2.181661564992912,3479
0.005,2.356194490192345,2883
0.005,2.530727415391778,2296
0.005,2.705260340591211,1720
0.005,2.879793265790644,1279
0.005,3.0543261909900767,940
0.005,3.2288591161895095,605
0.005,3.4033920413889422,435
0.005,3.577924966588375,303
0.005,3.752457891787808,227
0.005,3.9269908169872414,203
0.005,4.101523742186675,140
0.005,4.276056667386107,124
0.005,4.4505895925855405,113
0.005,4.625122517784973,137
0.005,4.799655442984406,111
0.005,4.974188368183839,109
0.005,5.148721293383272,122
0.005,5.323254218582705,156
0.005,5.497787143782138,184
0.005,5.672320068981571,255
0.005,5.8468529941810035,335
0.005,6.021385919380437,442
0.005,6.19591884457987,590
0.015,0.08726646259971647,990
0.015,0.2617993877991494,1373
0.015,0.4363323129985824,1790
0.015,0.6108652381980153,2365
0.015,0.7853981633974483,3006
0.015,0.9599310885968811,3648
0.015,1.1344640137963142,4347
0.015,1.308996938995747,4820
0.015,1.4835298641951802,4977
0.015,1.658062789394613,4956
0.015,1.8325957145940461,4685
0.015,2.007128639793479,4245
0.015,2.181661564992912,3581
0.015,2.356194490192345,3104
0.015,2.530727415391778,2493
0.015,2.705260340591211,1827
0.015,2.879793265790644,1392
0.015,3.0543261909900767,931
0.015,3.2288591161895095,668
0.015,3.4033920413889422,434
0.015,3.577924966588375,331
0.015,3.752457891787808,282
0.015,3.9269908169872414,202
0.015,4.101523742186675,160
0.015,4.276056667386107,148
0.015,4.4505895925855405,136
0.015,4.625122517784973,162
0.015,4.799655442984406,129
0.015,4.974188368183839,120
0.015,5.148721293383272,143
0.015,5.323254218582705,150
0.015,5.497787143782138,170
0.015,5.672320068981571,220
0.015,5.8468529941810035,362
0.015,6.021385919380437,537
0.015,6.19591884457987,683
0.025,0.08726646259971647,1081
0.025,0.2617993877991494,1446
0.025,0.4363323129985824,1959
0.025,0.6108652381980153,2600
0.025,0.7853981633974483,3073
0.025,0.9599310885968811,3915
0.025,1.1344640137963142,4481
0.025,1.308996938995747,4976
0.025,1.4835298641951802,5251
0.025,1.658062789394613,5363
0.025,1.8325957145940461,5039
0.025,2.007128639793479,4536
0.025,2.181661564992912,3863
0.025,2.356194490192345,3370
0.025,2.530727415391778,2626
0.025,2.705260340591211,1950
0.025,2.879793265790644,1460
0.025,3.0543261909900767,1117
0.025,3.2288591161895095,768
0.025,3.4033920413889422,566
0.025,3.577924966588375,407
0.025,3.752457891787808,296
0.025,3.9269908169872414,208
0.025,4.101523742186675,177
0.025,4.276056667386107,168
0.025,4.4505895925855405,147
0.025,4.625122517784973,110
0.025,4.799655442984406,110
0.025,4.974188368183839,142
0.025,5.148721293383272,111
0.025,5.323254218582705,142
0.025,5.497787143782138,182
0.025,5.672320068981571,275
0.025,5.8468529941810035,413
0.025,6.021385919380437,567
0.025,6.19591884457987,772
0.035,0.08726646259971647,1108
0.035,0.2617993877991494,1628
0.035,0.4363323129985824,2102
0.035,0.6108652381980153,2805
0.035,0.7853981633974483,3474
0.035,0.9599310885968811,4061
0.035,1.1344640137963142,4730
0.035,1.308996938995747,5324
0.035,1.4835298641951802,5747
0.035,1.658062789394613,5516
0.035,1.8325957145940461,5274
0.035,2.007128639793479,4784
0.035,2.181661564992912,4091
0.035,2.356194490192345,3310
0.035,2.530727415391778,2587
0.035,2.705260340591211,2074
0.035,2.879793265790644,1579
0.035,3.0543261909900767,1184
0.035,3.2288591161895095,834
0.035,3.4033920413889422,594
0.035,3.577924966588375,449
0.035,3.752457891787808,365
0.035,3.9269908169872414,229
0.035,4.101523742186675,208
0.035,4.276056667386107,161
0.035,4.4505895925855405,139
0.035,4.625122517784973,148
0.035,4.799655442984406,145
0.035,4.974188368183839,142
0.035,5.148721293383272,162
0.035,5.323254218582705,175
0.035,5.497787143782138,222
0.035,5.672320068981571,288
0.035,5.8468529941810035,396
0.035,6.021385919380437,560
0.035,6.19591884457987,795
0.045,0.08726646259971647,1220
0.045,0.2617993877991494,1698
0.045,0.4363323129985824,2305
0.045,0.6108652381980153,2967
0.045,0.7853981633974483,3618
0.045,0.9599310885968811,4432
0.045,1.1344640137963142,5206
0.045,1.308996938995747,5753
0.045,1.4835298641951802,6075
0.045,1.658062789394613,5961
0.045,1.8325957145940461,5702
0.045,2.007128639793479,4963
0.045,2.181661564992912,4458
0.045,2.356194490192345,3650
0.045,2.530727415391778,2945
0.045,2.705260340591211,2246
0.045,2.879793265790644,1683
0.045,3.0543261909900767,1252
0.045,3.2288591161895095,884
0.045,3.4033920413889422,607
0.045,3.577924966588375,435
0.045,3.752457891787808,309
0.045,3.9269908169872414,244
0.045,4.101523742186675,223
0.045,4.276056667386107,177
0.045,4.4505895925855405,117
0.045,4.625122517784973,125
0.045,4.799655442984406,151
0.045,4.974188368183839,117
0.045,5.148721293383272,153
0.045,5.323254218582705,165
0.045,5.497787143782138,217
0.045,5.672320068981571,316
0.045,5.8468529941810035,408
0.045,6.021385919380437,613
0.045,6.19591884457987,792
0.055,0.08726646259971647,1366
0.055,0.2617993877991494,1823
0.055,0.4363323129985824,2420
0.055,0.6108652381980153,3097
0.055,0.7853981633974483,4083
0.055,0.9599310885968811,4838
0.055,1.1344640137963142,5720
0.055,1.308996938995747,6347
0.055,1.4835298641951802,6753
0.055,1.658062789394613,6657
0.055,1.8325957145940461,6140
0.055,2.007128639793479,5473
0.055,2.181661564992912,4876
0.055,2.356194490192345,3935
0.055,2.530727415391778,3188
0.055,2.705260340591211,2467
0.055,2.879793265790644,1806
0.055,3.0543261909900767,1262
0.055,3.2288591161895095,955
0.055,3.4033920413889422,658
0.055,3.577924966588375,417
0.055,3.752457891787808,339
0.055,3.9269908169872414,275
0.055,4.101523742186675,223
0.055,4.276056667386107,161
0.055,4.4505895925855405,187
0.055,4.625122517784973,160
0.055,4.799655442984406,180
0.055,4.974188368183839,173
0.055,5.148721293383272,181
0.055,5.323254218582705,212
0.055,5.497787143782138,246
0.055,5.672320068981571,344
0.055,5.8468529941810035,432
0.055,6.021385919380437,613
0.055,6.19591884457987,914
0.065,0.08726646259971647,1355
0.065,0.2617993877991494,2004
0.065,0.4363323129985824,2572
0.065,0.6108652381980153,3499
0.065,0.7853981633974483,4431
0.065,0.9599310885968811,5399
0.065,1.1344640137963142,6272
0.065,1.308996938995747,6965
0.065,1.4835298641951802,7335
0.065,1.658062789394613,7163
0.065,1.8325957145940461,6538
0.065,2.007128639793479,6115
0.065,2.181661564992912,5282
0.065,2.356194490192345,4504
0.065,2.530727415391778,3631
0.065,2.705260340591211,2752
0.065,2.879793265790644,1985
0.065,3.0543261909900767,1462
0.065,3.2288591161895095,972
0.065,3.4033920413889422,706
0.065,3.577924966588375,489
0.065,3.752457891787808,340
0.065,3.9269908169872414,274
0.065,4.101523742186675,216
0.065,4.276056667386107,200
0.065,4.4505895925855405,168
0.065,4.625122517784973,160
0.065,4.799655442984406,205
0.065,4.974188368183839,195
0.065,5.148721293383272,206
0.065,5.323254218582705,236
0.065,5.497787143782138,296
0.065,5.672320068981571,365
0.065,5.8468529941810035,507
0.065,6.021385919380437,701
0.065,6.19591884457987,996
0.075,0.08726646259971647,1577
0.075,0.2617993877991494,2241
0.075,0.4363323129985824,3026
0.075,0.6108652381980153,3841
0.075,0.7853981633974483,4827
0.075,0.9599310885968811,5916
0.075,1.1344640137963142,6951
0.075,1.308996938995747,7560
0.075,1.4835298641951802,8060
0.075,1.658062789394613,8086
0.075,1.8325957145940461,7548
0.075,2.007128639793479,6647
0.075,2.181661564992912,5869
0.075,2.356194490192345,4724
0.075,2.530727415391778,3915
0.075,2.705260340591211,2989
0.075,2.879793265790644,2130
0.075,3.0543261909900767,1528
0.075,3.2288591161895095,1073
0.075,3.4033920413889422,700
0.075,3.577924966588375,525
0.075,3.752457891787808,387
0.075,3.9269908169872414,283
0.075,4.101523742186675,244
0.075,4.276056667386107,196
0.075,4.4505895925855405,218
0.075,4.625122517784973,173
0.075,4.799655442984406,182
0.075,4.974188368183839,180
0.075,5.148721293383272,263
0.075,5.323254218582705,263
0.075,5.497787143782138,300
0.075,5.672320068981571,418
0.075,5.8468529941810035,611
0.075,6.021385919380437,801
0.075,6.19591884457987,1108
0.085,0.08726646259971647,1738
0.085,0.2617993877991494,2373
0.085,0.4363323129985824,3168
0.085,0.6108652381980153,4262
0.085,0.7853981633974483,5350
0.085,0.9599310885968811,6593
0.085,1.1344640137963142,7639
0.085,1.308996938995747,8316
0.085,1.4835298641951802,8758
0.085,1.658062789394613,8660
0.085,1.8325957145940461,8337
0.085,2.007128639793479,7326
0.085,2.181661564992912,6445
0.085,2.356194490192345,5182
0.085,2.530727415391778,4200
0.085,2.705260340591211,3392
0.085,2.879793265790644,2411
0.085,3.0543261909900767,1773
0.085,3.2288591161895095,1252
0.085,3.4033920413889422,793
0.085,3.577924966588375,598
0.085,3.752457891787808,404
0.085,3.9269908169872414,263
0.085,4.101523742186675,216
0.085,4.276056667386107,215
0.085,4.4505895925855405,185
0.085,4.625122517784973,181
0.085,4.799655442984406,185
0.085,4.974188368183839,243
0.085,5.148721293383272,238
0.085,5.323254218582705,297
0.085,5.497787143782138,355
0.085,5.672320068981571,428
0.085,5.8468529941810035,620
0.085,6.021385919380437,839
0.085,6.19591884457987,1142
0.095,0.08726646259971647,1917
0.095,0.2617993877991494,2614
0.095,0.4363323129985824,3740
0.095,0.6108652381980153,4726
0.095,0.7853981633974483,6006
0.095,0.9599310885968811,7315
0.095,1.1344640137963142,8509
0.095,1.308996938995747,9332
0.095,1.4835298641951802,9536
0.095,1.658062789394613,9588
0.095,1.8325957145940461,9085
0.095,2.007128639793479,8149
0.095,2.181661564992912,7090
0.095,2.356194490192345,5778
0.095,2.530727415391778,4717
0.095,2.705260340591211,3473
0.095,2.879793265790644,2568
0.095,3.0543261909900767,2025
0.095,3.2288591161895095,1333
0.095,3.4033920413889422,962
0.095,3.577924966588375,637
0.095,3.752457891787808,426
0.095,3.9269908169872414,350
0.095,4.101523742186675,252
0.095,4.276056667386107,254
0.095,4.4505895925855405,198
0.095,4.625122517784973,205
0.095,4.799655442984406,200
0.095,4.974188368183839,242
0.095,5.148721293383272,262
0.095,5.323254218582705,323
0.095,5.497787143782138,342
0.095,5.672320068981571,529
0.095,5.8468529941810035,646
0.095,6.021385919380437,992
0.095,6.19591884457987,1340
0.105,0.08726646259971647,2256
0.105,0.2617993877991494,3179
0.105,0.4363323129985824,4220
0.105,0.6108652381980153,5649
0.105,0.7853981633974483,6714
0.105,0.9599310885968811,8372
0.105,1.1344640137963142,9697
0.105,1.308996938995747,10535
0.105,1.4835298641951802,10963
0.105,1.658062789394613,11120
0.105,1.8325957145940461,10240
0.105,2.007128639793479,9272
0.105,2.181661564992912,7857
0.105,2.356194490192345,6395
0.105,2.530727415391778,5137
0.105,2.705260340591211,3927
0.105,2.879793265790644,3081
0.105,3.0543261909900767,2136
0.105,3.2288591161895095,1532
0.105,3.4033920413889422,1024
0.105,3.577924966588375,749
0.105,3.752457891787808,552
0.105,3.9269908169872414,374
0.105,4.101523742186675,315
0.105,4.276056667386107,247
0.105,4.4505895925855405,238
0.105,4.625122517784973,201
0.105,4.799655442984406,191
0.105,4.974188368183839,277
0.105,5.148721293383272,263
0.105,5.323254218582705,317
0.105,5.497787143782138,450
0.105,5.672320068981571,537
0.105,5.8468529941810035,821
0.105,6.021385919380437,1109
0.105,6.19591884457987,1641
0.115,0.08726646259971647,2406
0.115,0.2617993877991494,3540
0.115,0.4363323129985824,4670
0.115,0.6108652381980153,6024
0.115,0.7853981633974483,7583
0.115,0.9599310885968811,9302
0.115,1.1344640137963142,10796
0.115,1.308996938995747,11884
0.115,1.4835298641951802,12141
0.115,1.658062789394613,11855
0.115,1.8325957145940461,11422
0.115,2.007128639793479,10223
0.115,2.181661564992912,8779
0.115,2.356194490192345,7253
0.115,2.530727415391778,5752
0.115,2.705260340591211,4498
0.115,2.879793265790644,3304
0.115,3.0543261909900767,2424
0.115,3.2288591161895095,1629
0.115,3.4033920413889422,1115
0.115,3.577924966588375,779
0.115,3.752457891787808,560
0.115,3.9269908169872414,432
0.115,4.101523742186675,333
0.115,4.276056667386107,279
0.115,4.4505895925855405,282
0.115,4.625122517784973,227
0.115,4.799655442984406,232
0.115,4.974188368183839,225
0.115,5.148721293383272,287
0.115,5.323254218582705,372
0.115,5.497787143782138,462
0.115,5.672320068981571,650
0.115,5.8468529941810035,953
0.115,6.021385919380437,1281
0.115,6.19591884457987,1867
0.125,0.08726646259971647,2748
0.125,0.2617993877991494,3845
0.125,0.4363323129985824,5199
0.125,0.6108652381980153,6633
0.125,0.7853981633974483,8470
0.125,0.9599310885968811,10223
0.125,1.1344640137963142,11772
0.125,1.308996938995747,13000
0.125,1.4835298641951802,13711
0.125,1.658062789394613,13445
0.125,1.8325957145940461,13025
0.125,2.007128639793479,11738
0.125,2.181661564992912,9899
0.125,2.356194490192345,8235
0.125,2.530727415391778,6568
0.125,2.705260340591211,4967
0.125,2.879793265790644,3626
0.125,3.0543261909900767,2788
0.125,3.2288591161895095,1880
0.125,3.4033920413889422,1251
0.125,3.577924966588375,849
0.125,3.752457891787808,638
0.125,3.9269908169872414,478
0.125,4.101523742186675,356
0.125,4.276056667386107,315
0.125,4.4505895925855405,283
0.125,4.625122517784973,259
0.125,4.799655442984406,237
0.125,4.974188368183839,244
0.125,5.148721293383272,351
0.125,5.323254218582705,428
0.125,5.497787143782138,557
0.125,5.672320068981571,710
0.125,5.8468529941810035,1005
0.125,6.021385919380437,1420
0.125,6.19591884457987,1935
0.135,0.08726646259971647,2977
0.135,0.2617993877991494,4146
0.135,0.4363323129985824,5613
0.135,0.6108652381980153,7609
0.135,0.7853981633974483,9547
0.135,0.9599310885968811,11428
0.135,1.1344640137963142,13388
0.135,1.308996938995747,14459
0.135,1.4835298641951802,15115
0.135,1.658062789394613,14861
0.135,1.8325957145940461,14305
0.135,2.007128639793479,12835
0.135,2.181661564992912,11066
0.135,2.356194490192345,9030
0.135,2.530727415391778,7213
0.135,2.705260340591211,5483
0.135,2.879793265790644,4064
0.135,3.0543261909900767,3065
0.135,3.2288591161895095,2092
0.135,3.4033920413889422,1463
0.135,3.577924966588375,1003
0.135,3.752457891787808,713
0.135,3.9269908169872414,539
0.135,4.101523742186675,425
0.135,4.276056667386107,373
0.135,4.4505895925855405,288
0.135,4.625122517784973,274
0.135,4.799655442984406,277
0.135,4.974188368183839,269
0.135,5.148721293383272,371
0.135,5.323254218582705,418
0.135,5.497787143782138,563
0.135,5.672320068981571,816
0.135,5.8468529941810035,1117
0.135,6.021385919380437,1566
0.135,6.19591884457987,2190
0.145,0.08726646259971647,3395
0.145,0.2617993877991494,4662
0.145,0.4363323129985824,6515
0.145,0.6108652381980153,8286
0.145,0.7853981633974483,10670
0.145,0.9599310885968811,12661
0.145,1.1344640137963142,14493
0.145,1.308996938995747,15964
0.145,1.4835298641951802,16703
0.145,1.658062789394613,16372
0.145,1.8325957145940461,15774
0.145,2.007128639793479,14264
0.145,2.181661564992912,12381
0.145,2.356194490192345,10139
0.145,2.530727415391778,8084
0.145,2.705260340591211,6201
0.145,2.879793265790644,4725
0.145,3.0543261909900767,3410
0.145,3.2288591161895095,2422
0.145,3.4033920413889422,1588
0.145,3.577924966588375,1097
0.145,3.752457891787808,807
0.145,3.9269908169872414,633
0.145,4.101523742186675,455
0.145,4.276056667386107,346
0.145,4.4505895925855405,297
0.145,4.625122517784973,272
0.145,4.799655442984406,287
0.145,4.974188368183839,347
0.145,5.148721293383272,355
0.145,5.323254218582705,500
0.145,5.497787143782138,617
0.145,5.672320068981571,837
0.145,5.8468529941810035,1205
0.145,6.021385919380437,1677
0.145,6.19591884457987,2378
0.155,0.08726646259971647,3696
0.155,0.2617993877991494,5371
0.155,0.4363323129985824,7002
0.155,0.6108652381980153,9283
0.155,0.7853981633974483,11840
0.155,0.9599310885968811,14010
0.155,1.1344640137963142,16357
0.155,1.308996938995747,17610
0.155,1.4835298641951802,18558
0.155,1.658062789394613,18497
0.155,1.8325957145940461,17493
0.155,2.007128639793479,16214
0.155,2.181661564992912,13879
0.155,2.356194490192345,11506
0.155,2.530727415391778,9243
0.155,2.705260340591211,7103
0.155,2.879793265790644,5215
0.155,3.0543261909900767,3872
0.155,3.2288591161895095,2651
0.155,3.4033920413889422,1893
0.155,3.577924966588375,1294
0.155,3.752457891787808,972
0.155,3.9269908169872414,692
0.155,4.101523742186675,485
0.155,4.276056667386107,427
0.155,4.4505895925855405,380
0.155,4.625122517784973,325
0.155,4.799655442984406,288
0.155,4.974188368183839,356
0.155,5.148721293383272,441
0.155,5.323254218582705,539
0.155,5.497787143782138,713
0.155,5.672320068981571,931
0.155,5.8468529941810035,1254
0.155,6.021385919380437,1829
0.155,6.19591884457987,2725
0.165,0.08726646259971647,4286
0.165,0.2617993877991494,6046
0.165,0.4363323129985824,8042
0.165,0.6108652381980153,10462
0.165,0.7853981633974483,13114
0.165,0.9599310885968811,15869
0.165,1.1344640137963142,18113
0.165,1.308996938995747,19954
0.165,1.4835298641951802,20551
0.165,1.658062789394613,20388
0.165,1.8325957145940461,19325
