x,phi,count
0.005,0.08726646259971647,413
0.005,0.2617993877991494,455
0.005,0.4363323129985824,465
0.005,0.6108652381980153,472
0.005,0.7853981633974483,384
0.005,0.9599310885968811,334
0.005,1.1344640137963142,274
0.005,1.308996938995747,252
0.005,1.4835298641951802,235
0.005,1.658062789394613,235
0.005,1.8325957145940461,253
0.005,2.007128639793479,289
0.005,2.181661564992912,346
0.005,2.356194490192345,413
0.005,2.530727415391778,476
0.005,2.705260340591211,476
0.005,2.879793265790644,442
0.005,3.0543261909900767,479
0.005,3.2288591161895095,379
0.005,3.4033920413889422,305
0.005,3.577924966588375,195
0.005,3.752457891787808,155
0.005,3.9269908169872414,80
0.005,4.101523742186675,52
0.005,4.276056667386107,40
0.005,4.4505895925855405,30
0.005,4.625122517784973,32
0.005,4.799655442984406,39
0.005,4.974188368183839,40
0.005,5.148721293383272,49
0.005,5.323254218582705,71
0.005,5.497787143782138,84
0.005,5.672320068981571,130
0.005,5.8468529941810035,212
0.005,6.021385919380437,239
0.005,6.19591884457987,321
0.015,0.08726646259971647,443
0.015,0.2617993877991494,488
0.015,0.4363323129985824,500
0.015,0.6108652381980153,418
0.015,0.7853981633974483,388
0.015,0.9599310885968811,342
0.015,1.1344640137963142,281
0.015,1.308996938995747,282
0.015,1.4835298641951802,247
0.015,1.658062789394613,283
0.015,1.8325957145940461,321
0.015,2.007128639793479,321
0.015,2.181661564992912,351
0.015,2.356194490192345,412
0.015,2.530727415391778,474
0.015,2.705260340591211,551
0.015,2.879793265790644,544
0.015,3.0543261909900767,478
0.015,3.2288591161895095,387
0.015,3.4033920413889422,270
0.015,3.577924966588375,204
0.015,3.752457891787808,144
0.015,3.9269908169872414,96
0.015,4.101523742186675,46
0.015,4.276056667386107,37
0.015,4.4505895925855405,41
0.015,4.625122517784973,32
0.015,4.799655442984406,30
0.015,4.974188368183839,40
0.015,5.148721293383272,50
0.015,5.323254218582705,44
0.015,5.497787143782138,74
0.015,5.672320068981571,134
0.015,5.8468529941810035,205
0.015,6.021385919380437,269
0.015,6.19591884457987,349
0.025,0.08726646259971647,414
0.025,0.2617993877991494,452
0.025,0.4363323129985824,468
0.025,0.6108652381980153,447
0.025,0.7853981633974483,371
0.025,0.9599310885968811,324
0.025,1.1344640137963142,289
0.025,1.308996938995747,297
0.025,1.4835298641951802,275
0.025,1.658062789394613,271
0.025,1.8325957145940461,308
0.025,2.007128639793479,303
0.025,2.181661564992912,390
0.025,2.356194490192345,412
0.025,2.530727415391778,481
0.025,2.705260340591211,517
0.025,2.879793265790644,530
0.025,3.0543261909900767,471
0.025,3.2288591161895095,403
0.025,3.4033920413889422,293
0.025,3.577924966588375,213
0.025,3.752457891787808,138
0.025,3.9269908169872414,86
0.025,4.101523742186675,38
0.025,4.276056667386107,33
0.025,4.4505895925855405,31
0.025,4.625122517784973,33
0.025,4.799655442984406,29
0.025,4.974188368183839,33
0.025,5.148721293383272,40
0.025,5.323254218582705,65
0.025,5.497787143782138,79
0.025,5.672320068981571,120
0.025,5.8468529941810035,212
0.025,6.021385919380437,293
0.025,6.19591884457987,343
0.035,0.08726646259971647,483
0.035,0.2617993877991494,456
0.035,0.4363323129985824,494
0.035,0.6108652381980153,447
0.035,0.7853981633974483,382
0.035,0.9599310885968811,382
0.035,1.1344640137963142,285
0.035,1.308996938995747,257
0.035,1.4835298641951802,253
0.035,1.658062789394613,266
0.035,1.8325957145940461,265
0.035,2.007128639793479,329
0.035,2.181661564992912,347
0.035,2.356194490192345,389
0.035,2.530727415391778,498
0.035,2.705260340591211,503
0.035,2.879793265790644,551
0.035,3.0543261909900767,485
0.035,3.2288591161895095,406
0.035,3.4033920413889422,320
0.035,3.577924966588375,216
0.035,3.752457891787808,137
0.035,3.9269908169872414,96
0.035,4.101523742186675,66
0.035,4.276056667386107,36
0.035,4.4505895925855405,37
0.035,4.625122517784973,21
0.035,4.799655442984406,40
0.035,4.974188368183839,41
0.035,5.148721293383272,51
0.035,5.323254218582705,73
0.035,5.497787143782138,87
0.035,5.672320068981571,140
0.035,5.8468529941810035,199
0.035,6.021385919380437,291
0.035,6.19591884457987,367
0.045,0.08726646259971647,459
0.045,0.2617993877991494,501
0.045,0.4363323129985824,463
0.045,0.6108652381980153,434
0.045,0.7853981633974483,388
0.045,0.9599310885968811,365
0.045,1.1344640137963142,299
0.045,1.308996938995747,271
0.045,1.4835298641951802,267
0.045,1.658062789394613,254
0.045,1.8325957145940461,271
0.045,2.007128639793479,294
0.045,2.181661564992912,364
0.045,2.356194490192345,461
0.045,2.530727415391778,496
0.045,2.705260340591211,535
0.045,2.879793265790644,533
0.045,3.0543261909900767,468
0.045,3.2288591161895095,410
0.045,3.4033920413889422,317
0.045,3.577924966588375,221
0.045,3.752457891787808,144
0.045,3.9269908169872414,102
0.045,4.101523742186675,69
0.045,4.276056667386107,58
0.045,4.4505895925855405,38
0.045,4.625122517784973,38
0.045,4.799655442984406,37
0.045,4.974188368183839,52
0.045,5.148721293383272,51
0.045,5.323254218582705,67
0.045,5.497787143782138,97
0.045,5.672320068981571,136
0.045,5.8468529941810035,206
0.045,6.021385919380437,302
0.045,6.19591884457987,373
