x,phi,count
0.005,0.08726646259971647,384
0.005,0.2617993877991494,407
0.005,0.4363323129985824,502
0.005,0.6108652381980153,533
0.005,0.7853981633974483,587
0.005,0.9599310885968811,610
0.005,1.1344640137963142,659
0.005,1.308996938995747,730
0.005,1.4835298641951802,720
0.005,1.658062789394613,701
0.005,1.8325957145940461,711
0.005,2.007128639793479,757
0.005,2.181661564992912,670
0.005,2.356194490192345,676
0.005,2.530727415391778,613
0.005,2.705260340591211,494
0.005,2.879793265790644,461
0.005,3.0543261909900767,357
0.005,3.2288591161895095,295
0.005,3.4033920413889422,281
0.005,3.577924966588375,235
0.005,3.752457891787808,174
0.005,3.9269908169872414,185
0.005,4.101523742186675,146
0.005,4.276056667386107,130
0.005,4.4505895925855405,110
0.005,4.625122517784973,135
0.005,4.799655442984406,118
0.005,4.974188368183839,139
0.005,5.148721293383272,150
0.005,5.323254218582705,141
0.005,5.497787143782138,149
0.005,5.672320068981571,217
0.005,5.8468529941810035,254
0.005,6.021385919380437,274
0.005,6.19591884457987,340
0.015,0.08726646259971647,382
0.015,0.2617993877991494,408
0.015,0.4363323129985824,448
0.015,0.6108652381980153,511
0.015,0.7853981633974483,547
0.015,0.9599310885968811,555
0.015,1.1344640137963142,636
0.015,1.308996938995747,707
0.015,1.4835298641951802,720
0.015,1.658062789394613,684
0.015,1.8325957145940461,673
0.015,2.007128639793479,693
0.015,2.181661564992912,700
0.015,2.356194490192345,667
0.015,2.530727415391778,633
0.015,2.705260340591211,532
0.015,2.879793265790644,427
0.015,3.0543261909900767,372
0.015,3.2288591161895095,325
0.015,3.4033920413889422,241
0.015,3.577924966588375,239
0.015,3.752457891787808,202
0.015,3.9269908169872414,148
0.015,4.101523742186675,139
0.015,4.276056667386107,109
0.015,4.4505895925855405,109
0.015,4.625122517784973,113
0.015,4.799655442984406,106
0.015,4.974188368183839,115
0.015,5.148721293383272,98
0.015,5.323254218582705,111
0.015,5.497787143782138,152
0.015,5.672320068981571,152
0.015,5.8468529941810035,251
0.015,6.021385919380437,255
0.015,6.19591884457987,309
0.025,0.08726646259971647,334
0.025,0.2617993877991494,393
0.025,0.4363323129985824,413
0.025,0.6108652381980153,510
0.025,0.7853981633974483,536
0.025,0.9599310885968811,652
0.025,1.1344640137963142,656
0.025,1.308996938995747,669
0.025,1.4835298641951802,768
0.025,1.658062789394613,795
0.025,1.8325957145940461,701
0.025,2.007128639793479,735
0.025,2.181661564992912,672
0.025,2.356194490192345,629
0.025,2.530727415391778,623
0.025,2.705260340591211,502
0.025,2.879793265790644,394
0.025,3.0543261909900767,367
0.025,3.2288591161895095,310
0.025,3.4033920413889422,261
0.025,3.577924966588375,221
0.025,3.752457891787808,157
0.025,3.9269908169872414,164
0.025,4.101523742186675,115
0.025,4.276056667386107,94
0.025,4.4505895925855405,114
0.025,4.625122517784973,93
0.025,4.799655442984406,100
0.025,4.974188368183839,117
0.025,5.148721293383272,98
0.025,5.323254218582705,121
0.025,5.497787143782138,139
0.025,5.672320068981571,161
0.025,5.8468529941810035,202
0.025,6.021385919380437,275
0.025,6.19591884457987,324
0.035,0.08726646259971647,340
0.035,0.2617993877991494,382
0.035,0.4363323129985824,482
0.035,0.6108652381980153,560
0.035,0.7853981633974483,587
0.035,0.9599310885968811,673
0.035,1.1344640137963142,659
0.035,1.308996938995747,736
0.035,1.4835298641951802,749
0.035,1.658062789394613,756
0.035,1.8325957145940461,767
0.035,2.007128639793479,711
0.035,2.181661564992912,653
0.035,2.356194490192345,592
0.035,2.530727415391778,564
0.035,2.705260340591211,485
0.035,2.879793265790644,407
0.035,3.0543261909900767,405
0.035,3.2288591161895095,298
0.035,3.4033920413889422,263
0.035,3.577924966588375,210
0.035,3.752457891787808,175
0.035,3.9269908169872414,136
0.035,4.101523742186675,109
0.035,4.276056667386107,116
0.035,4.4505895925855405,105
0.035,4.625122517784973,110
0.035,4.799655442984406,95
0.035,4.974188368183839,85
0.035,5.148721293383272,117
0.035,5.323254218582705,123
0.035,5.497787143782138,137
0.035,5.672320068981571,173
0.035,5.8468529941810035,222
0.035,6.021385919380437,239
0.035,6.19591884457987,269
0.045,0.08726646259971647,367
0.045,0.2617993877991494,378
0.045,0.4363323129985824,485
0.045,0.6108652381980153,575
0.045,0.7853981633974483,639
0.045,0.9599310885968811,688
0.045,1.1344640137963142,807
0.045,1.308996938995747,766
0.045,1.4835298641951802,696
0.045,1.658062789394613,736
0.045,1.8325957145940461,725
0.045,2.007128639793479,602
0.045,2.181661564992912,674
0.045,2.356194490192345,655
0.045,2.530727415391778,557
0.045,2.705260340591211,484
0.045,2.879793265790644,418
0.045,3.0543261909900767,329
0.045,3.2288591161895095,288
0.045,3.4033920413889422,241
0.045,3.577924966588375,207
0.045,3.752457891787808,210
0.045,3.9269908169872414,150
0.045,4.101523742186675,141
0.045,4.276056667386107,117
0.045,4.4505895925855405,112
0.045,4.625122517784973,126
0.045,4.799655442984406,125
0.045,4.974188368183839,100
0.045,5.148721293383272,115
0.045,5.323254218582705,132
0.045,5.497787143782138,135
0.045,5.672320068981571,176
0.045,5.8468529941810035,179
0.045,6.021385919380437,215
0.045,6.19591884457987,293
0.055,0.08726646259971647,368
0.055,0.2617993877991494,459
0.055,0.4363323129985824,503
0.055,0.6108652381980153,593
0.055,0.7853981633974483,645
0.055,0.9599310885968811,666
0.055,1.1344640137963142,690
0.055,1.308996938995747,774
0.055,1.4835298641951802,802
0.055,1.658062789394613,770
0.055,1.8325957145940461,794
0.055,2.007128639793479,692
0.055,2.181661564992912,655
0.055,2.356194490192345,631
0.055,2.530727415391778,552
0.055,2.705260340591211,451
0.055,2.879793265790644,429
0.055,3.0543261909900767,346
0.055,3.2288591161895095,296
0.055,3.4033920413889422,216
0.055,3.577924966588375,216
0.055,3.752457891787808,190
0.055,3.9269908169872414,137
0.055,4.101523742186675,152
0.055,4.276056667386107,115
0.055,4.4505895925855405,107
0.055,4.625122517784973,88
0.055,4.799655442984406,93
0.055,4.974188368183839,115
0.055,5.148721293383272,124
0.055,5.323254218582705,136
0.055,5.497787143782138,121
0.055,5.672320068981571,155
0.055,5.8468529941810035,216
0.055,6.021385919380437,202
0.055,6.19591884457987,288
0.065,0.08726646259971647,355
0.065,0.2617993877991494,463
0.065,0.4363323129985824,472
0.065,0.6108652381980153,582
0.065,0.7853981633974483,639
0.065,0.9599310885968811,674
0.065,1.1344640137963142,694
0.065,1.308996938995747,699
0.065,1.4835298641951802,735
0.065,1.658062789394613,793
0.065,1.8325957145940461,767
0.065,2.007128639793479,732
0.065,2.181661564992912,721
0.065,2.356194490192345,603
0.065,2.530727415391778,541
0.065,2.705260340591211,517
0.065,2.879793265790644,428
0.065,3.0543261909900767,410
0.065,3.2288591161895095,311
0.065,3.4033920413889422,256
0.065,3.577924966588375,227
0.065,3.752457891787808,182
0.065,3.9269908169872414,141
0.065,4.101523742186675,138
0.065,4.276056667386107,134
0.065,4.4505895925855405,103
0.065,4.625122517784973,93
0.065,4.799655442984406,93
0.065,4.974188368183839,123
0.065,5.148721293383272,108
0.065,5.323254218582705,122
0.065,5.497787143782138,157
0.065,5.672320068981571,185
0.065,5.8468529941810035,228
0.065,6.021385919380437,253
0.065,6.19591884457987,301
0.075,0.08726646259971647,375
0.075,0.2617993877991494,462
0.075,0.4363323129985824,525
0.075,0.6108652381980153,612
0.075,0.7853981633974483,622
0.075,0.9599310885968811,663
0.075,1.1344640137963142,725
0.075,1.308996938995747,712
0.075,1.4835298641951802,762
0.075,1.658062789394613,710
0.075,1.8325957145940461,742
0.075,2.007128639793479,673
0.075,2.181661564992912,652
0.075,2.356194490192345,650
0.075,2.530727415391778,561
0.075,2.705260340591211,513
0.075,2.879793265790644,450
0.075,3.0543261909900767,386
0.075,3.2288591161895095,336
0.075,3.4033920413889422,270
0.075,3.577924966588375,229
0.075,3.752457891787808,191
0.075,3.9269908169872414,190
0.075,4.101523742186675,178
0.075,4.276056667386107,149
0.075,4.4505895925855405,128
0.075,4.625122517784973,128
0.075,4.799655442984406,105
0.075,4.974188368183839,112
0.075,5.148721293383272,102
0.075,5.323254218582705,112
0.075,5.497787143782138,141
0.075,5.672320068981571,152
0.075,5.8468529941810035,211
0.075,6.021385919380437,296
0.075,6.19591884457987,319
0.085,0.08726646259971647,368
0.085,0.2617993877991494,440
0.085,0.4363323129985824,467
0.085,0.6108652381980153,525
0.085,0.7853981633974483,628
0.085,0.9599310885968811,661
0.085,1.1344640137963142,757
0.085,1.308996938995747,734
0.085,1.4835298641951802,776
0.085,1.658062789394613,759
0.085,1.8325957145940461,759
0.085,2.007128639793479,771
0.085,2.181661564992912,661
0.085,2.356194490192345,598
0.085,2.530727415391778,547
0.085,2.705260340591211,550
0.085,2.879793265790644,464
0.085,3.0543261909900767,396
0.085,3.2288591161895095,364
0.085,3.4033920413889422,292
0.085,3.577924966588375,233
0.085,3.752457891787808,185
0.085,3.9269908169872414,163
0.085,4.101523742186675,170
0.085,4.276056667386107,123
0.085,4.4505895925855405,149
0.085,4.625122517784973,115
0.085,4.799655442984406,104
0.085,4.974188368183839,104
0.085,5.148721293383272,122
0.085,5.323254218582705,117
0.085,5.497787143782138,133
0.085,5.672320068981571,145
0.085,5.8468529941810035,158
0.085,6.021385919380437,286
0.085,6.19591884457987,317
0.095,0.08726646259971647,364
0.095,0.2617993877991494,423
0.095,0.4363323129985824,464
0.095,0.6108652381980153,577
0.095,0.7853981633974483,613
0.095,0.9599310885968811,698
0.095,1.1344640137963142,766
0.095,1.308996938995747,831
0.095,1.4835298641951802,808
0.095,1.658062789394613,801
0.095,1.8325957145940461,811
0.095,2.007128639793479,755
0.095,2.181661564992912,686
0.095,2.356194490192345,635
0.095,2.530727415391778,607
0.095,2.705260340591211,521
0.095,2.879793265790644,463
0.095,3.0543261909900767,402
0.095,3.2288591161895095,305
0.095,3.4033920413889422,252
0.095,3.577924966588375,225
0.095,3.752457891787808,200
0.095,3.9269908169872414,187
0.095,4.101523742186675,135
0.095,4.276056667386107,122
0.095,4.4505895925855405,106
0.095,4.625122517784973,125
0.095,4.799655442984406,128
0.095,4.974188368183839,109
0.095,5.148721293383272,107
0.095,5.323254218582705,129
0.095,5.497787143782138,146
0.095,5.672320068981571,132
0.095,5.8468529941810035,198
0.095,6.021385919380437,217
0.095,6.19591884457987,296
0.105,0.08726646259971647,344
0.105,0.2617993877991494,398
0.105,0.4363323129985824,514
0.105,0.6108652381980153,521
0.105,0.7853981633974483,618
0.105,0.9599310885968811,694
0.105,1.1344640137963142,713
0.105,1.308996938995747,783
0.105,1.4835298641951802,733
0.105,1.658062789394613,831
0.105,1.8325957145940461,822
0.105,2.007128639793479,755
0.105,2.181661564992912,705
0.105,2.356194490192345,690
0.105,2.530727415391778,592
0.105,2.705260340591211,526
0.105,2.879793265790644,441
0.105,3.0543261909900767,369
0.105,3.2288591161895095,317
0.105,3.4033920413889422,259
0.105,3.577924966588375,202
0.105,3.752457891787808,204
0.105,3.9269908169872414,158
0.105,4.101523742186675,159
0.105,4.276056667386107,126
0.105,4.4505895925855405,106
0.105,4.625122517784973,106
0.105,4.799655442984406,114
0.105,4.974188368183839,112
0.105,5.148721293383272,133
0.105,5.323254218582705,127
0.105,5.497787143782138,155
0.105,5.672320068981571,197
0.105,5.8468529941810035,225
0.105,6.021385919380437,258
0.105,6.19591884457987,308
0.115,0.08726646259971647,375
0.115,0.2617993877991494,439
0.115,0.4363323129985824,470
0.115,0.6108652381980153,552
0.115,0.7853981633974483,626
0.115,0.9599310885968811,623
0.115,1.1344640137963142,779
0.115,1.308996938995747,746
0.115,1.4835298641951802,790
0.115,1.658062789394613,743
0.115,1.8325957145940461,791
0.115,2.007128639793479,669
0.115,2.181661564992912,677
0.115,2.356194490192345,638
0.115,2.530727415391778,612
0.115,2.705260340591211,510
0.115,2.879793265790644,422
0.115,3.0543261909900767,357
0.115,3.2288591161895095,312
0.115,3.4033920413889422,284
0.115,3.577924966588375,202
0.115,3.752457891787808,165
0.115,3.9269908169872414,139
0.115,4.101523742186675,117
0.115,4.276056667386107,124
0.115,4.4505895925855405,116
0.115,4.625122517784973,111
0.115,4.799655442984406,117
0.115,4.974188368183839,134
0.115,5.148721293383272,113
0.115,5.323254218582705,133
0.115,5.497787143782138,138
0.115,5.672320068981571,156
0.115,5.8468529941810035,195
0.115,6.021385919380437,265
0.115,6.19591884457987,317
0.125,0.08726646259971647,360
0.125,0.2617993877991494,465
0.125,0.4363323129985824,531
0.125,0.6108652381980153,594
0.125,0.7853981633974483,620
0.125,0.9599310885968811,757
0.125,1.1344640137963142,752
0.125,1.308996938995747,728
0.125,1.4835298641951802,830
0.125,1.658062789394613,771
0.125,1.8325957145940461,742
0.125,2.007128639793479,718
0.125,2.181661564992912,668
0.125,2.356194490192345,657
0.125,2.530727415391778,599
0.125,2.705260340591211,515
0.125,2.879793265790644,463
0.125,3.0543261909900767,353
0.125,3.2288591161895095,295
0.125,3.4033920413889422,235
0.125,3.577924966588375,197
0.125,3.752457891787808,167
0.125,3.9269908169872414,136
0.125,4.101523742186675,111
0.125,4.276056667386107,141
0.125,4.4505895925855405,103
0.125,4.625122517784973,122
0.125,4.799655442984406,115
0.125,4.974188368183839,93
0.125,5.148721293383272,103
0.125,5.323254218582705,131
0.125,5.497787143782138,137
0.125,5.672320068981571,159
0.125,5.8468529941810035,201
0.125,6.021385919380437,278
0.125,6.19591884457987,308
0.135,0.08726646259971647,385
0.135,0.2617993877991494,424
0.135,0.4363323129985824,489
0.135,0.6108652381980153,582
0.135,0.7853981633974483,664
0.135,0.9599310885968811,690
0.135,1.1344640137963142,774
0.135,1.308996938995747,807
0.135,1.4835298641951802,818
0.135,1.658062789394613,776
0.135,1.8325957145940461,761
0.135,2.007128639793479,709
0.135,2.181661564992912,663
0.135,2.356194490192345,618
0.135,2.530727415391778,579
0.135,2.705260340591211,509
0.135,2.879793265790644,440
0.135,3.0543261909900767,377
0.135,3.2288591161895095,289
0.135,3.4033920413889422,235
0.135,3.577924966588375,220
0.135,3.752457891787808,164
0.135,3.9269908169872414,156
0.135,4.101523742186675,155
0.135,4.276056667386107,96
0.135,4.4505895925855405,103
0.135,4.625122517784973,103
0.135,4.799655442984406,139
0.135,4.974188368183839,120
0.135,5.148721293383272,139
0.135,5.323254218582705,144
0.135,5.497787143782138,154
0.135,5.672320068981571,186
0.135,5.8468529941810035,240
0.135,6.021385919380437,310
0.135,6.19591884457987,335
0.145,0.08726646259971647,442
0.145,0.2617993877991494,494
0.145,0.4363323129985824,542
0.145,0.6108652381980153,617
0.145,0.7853981633974483,682
0.145,0.9599310885968811,773
0.145,1.1344640137963142,728
0.145,1.308996938995747,790
0.145,1.4835298641951802,795
0.145,1.658062789394613,796
0.145,1.8325957145940461,768
0.145,2.007128639793479,729
0.145,2.181661564992912,710
0.145,2.356194490192345,621
0.145,2.530727415391778,580
0.145,2.705260340591211,480
0.145,2.879793265790644,436
0.145,3.0543261909900767,360
0.145,3.2288591161895095,266
0.145,3.4033920413889422,217
0.145,3.577924966588375,214
0.145,3.752457891787808,192
0.145,3.9269908169872414,143
0.145,4.101523742186675,137
0.145,4.276056667386107,95
0.145,4.4505895925855405,115
0.145,4.625122517784973,99
0.145,4.799655442984406,119
0.145,4.974188368183839,133
0.145,5.148721293383272,140
0.145,5.323254218582705,147
0.145,5.497787143782138,171
0.145,5.672320068981571,214
0.145,5.8468529941810035,235
0.145,6.021385919380437,365
0.145,6.19591884457987,343
0.155,0.08726646259971647,430
0.155,0.2617993877991494,488
0.155,0.4363323129985824,541
0.155,0.6108652381980153,646
0.155,0.7853981633974483,694
0.155,0.9599310885968811,752
0.155,1.1344640137963142,796
0.155,1.308996938995747,849
0.155,1.4835298641951802,919
0.155,1.658062789394613,907
0.155,1.8325957145940461,840
0.155,2.007128639793479,824
0.155,2.181661564992912,732
0.155,2.356194490192345,691
0.155,2.530727415391778,532
0.155,2.705260340591211,511
0.155,2.879793265790644,442
0.155,3.0543261909900767,351
0.155,3.2288591161895095,287
0.155,3.4033920413889422,218
0.155,3.577924966588375,193
0.155,3.752457891787808,192
0.155,3.9269908169872414,157
0.155,4.101523742186675,145
0.155,4.276056667386107,124
0.155,4.4505895925855405,118
0.155,4.625122517784973,131
0.155,4.799655442984406,144
0.155,4.974188368183839,145
0.155,5.148721293383272,173
0.155,5.323254218582705,164
0.155,5.497787143782138,181
0.155,5.672320068981571,204
0.155,5.8468529941810035,269
0.155,6.021385919380437,274
0.155,6.19591884457987,375
0.165,0.08726646259971647,433
0.165,0.2617993877991494,489
0.165,0.4363323129985824,591
0.165,0.6108652381980153,674
0.165,0.7853981633974483,692
0.165,0.9599310885968811,798
0.165,1.1344640137963142,789
0.165,1.308996938995747,901
0.165,1.4835298641951802,876
0.165,1.658062789394613,942
0.165,1.8325957145940461,862
0.165,2.007128639793479,815
0.165,2.181661564992912,779
0.165,2.356194490192345,747
0.165,2.530727415391778,673
0.165,2.705260340591211,539
0.165,2.879793265790644,471
0.165,3.0543261909900767,378
0.165,3.2288591161895095,336
0.165,3.4033920413889422,300
0.165,3.577924966588375,242
0.165,3.752457891787808,210
0.165,3.9269908169872414,126
0.165,4.101523742186675,158
0.165,4.276056667386107,143
0.165,4.4505895925855405,149
0.165,4.625122517784973,150
0.165,4.799655442984406,140
0.165,4.974188368183839,121
0.165,5.148721293383272,141
0.165,5.323254218582705,190
0.165,5.497787143782138,200
0.165,5.672320068981571,234
0.165,5.8468529941810035,260
0.165,6.021385919380437,271
0.165,6.19591884457987,371
0.175,0.08726646259971647,488
0.175,0.2617993877991494,517
0.175,0.4363323129985824,618
0.175,0.6108652381980153,697
0.175,0.7853981633974483,730
0.175,0.9599310885968811,831
0.175,1.1344640137963142,844
0.175,1.308996938995747,832
0.175,1.4835298641951802,898
0.175,1.658062789394613,931
0.175,1.8325957145940461,967
0.175,2.007128639793479,847
0.175,2.181661564992912,869
0.175,2.356194490192345,797
0.175,2.530727415391778,687
0.175,2.705260340591211,609
0.175,2.879793265790644,457
0.175,3.0543261909900767,402
0.175,3.2288591161895095,325
0.175,3.4033920413889422,324
0.175,3.577924966588375,233
0.175,3.752457891787808,172
0.175,3.9269908169872414,179
0.175,4.101523742186675,179
0.175,4.276056667386107,140
0.175,4.4505895925855405,120
0.175,4.625122517784973,155
0.175,4.799655442984406,125
0.175,4.974188368183839,142
0.175,5.148721293383272,151
0.175,5.323254218582705,183
0.175,5.497787143782138,179
0.175,5.672320068981571,210
0.175,5.8468529941810035,227
0.175,6.021385919380437,320
0.175,6.19591884457987,395
0.185,0.08726646259971647,478
0.185,0.2617993877991494,562
0.185,0.4363323129985824,670
0.185,0.6108652381980153,740
0.185,0.7853981633974483,770
0.185,0.9599310885968811,847
0.185,1.1344640137963142,822
0.185,1.308996938995747,905
0.185,1.4835298641951802,913
0.185,1.658062789394613,937
0.185,1.8325957145940461,957
0.185,2.007128639793479,921
0.185,2.181661564992912,865
0.185,2.356194490192345,748
0.185,2.530727415391778,688
0.185,2.705260340591211,603
0.185,2.879793265790644,496
0.185,3.0543261909900767,437
0.185,3.2288591161895095,370
0.185,3.4033920413889422,281
0.185,3.577924966588375,246
0.185,3.752457891787808,230
0.185,3.9269908169872414,195
0.185,4.101523742186675,187
0.185,4.276056667386107,170
0.185,4.4505895925855405,160
0.185,4.625122517784973,173
0.185,4.799655442984406,169
0.185,4.974188368183839,138
0.185,5.148721293383272,186
0.185,5.323254218582705,162
0.185,5.497787143782138,187
0.185,5.672320068981571,217
0.185,5.8468529941810035,268
0.185,6.021385919380437,338
0.185,6.19591884457987,407
0.195,0.08726646259971647,485
0.195,0.2617993877991494,587
0.195,0.4363323129985824,649
0.195,0.6108652381980153,810
0.195,0.7853981633974483,836
0.195,0.9599310885968811,934
0.195,1.1344640137963142,976
0.195,1.308996938995747,947
0.195,1.4835298641951802,990
0.195,1.658062789394613,956
0.195,1.8325957145940461,884
0.195,2.007128639793479,882
0.195,2.181661564992912,803
0.195,2.356194490192345,792
0.195,2.530727415391778,644
0.195,2.705260340591211,592
0.195,2.879793265790644,458
0.195,3.0543261909900767,455
0.195,3.2288591161895095,370
0.195,3.4033920413889422,291
0.195,3.577924966588375,251
0.195,3.752457891787808,218
0.195,3.9269908169872414,190
0.195,4.101523742186675,179
0.195,4.276056667386107,157
0.195,4.4505895925855405,168
0.195,4.625122517784973,173
0.195,4.799655442984406,187
0.195,4.974188368183839,172
0.195,5.148721293383272,172
0.195,5.323254218582705,203
0.195,5.497787143782138,198
0.195,5.672320068981571,258
0.195,5.8468529941810035,268
0.195,6.021385919380437,338
0.195,6.19591884457987,432
0.205,0.08726646259971647,521
0.205,0.2617993877991494,620
0.205,0.4363323129985824,708
0.205,0.6108652381980153,789
0.205,0.7853981633974483,921
0.205,0.9599310885968811,974
0.205,1.1344640137963142,999
0.205,1.308996938995747,1053
0.205,1.4835298641951802,1064
0.205,1.658062789394613,991
0.205,1.8325957145940461,967
0.205,2.007128639793479,945
0.205,2.181661564992912,901
0.205,2.356194490192345,874
0.205,2.530727415391778,724
0.205,2.705260340591211,660
0.205,2.879793265790644,600
0.205,3.0543261909900767,446
0.205,3.2288591161895095,392
0.205,3.4033920413889422,326
0.205,3.577924966588375,268
0.205,3.752457891787808,252
0.205,3.9269908169872414,220
0.205,4.101523742186675,190
0.205,4.276056667386107,176
0.205,4.4505895925855405,158
0.205,4.625122517784973,160
0.205,4.799655442984406,179
0.205,4.974188368183839,181
0.205,5.148721293383272,206
0.205,5.323254218582705,236
0.205,5.497787143782138,268
0.205,5.672320068981571,281
0.205,5.8468529941810035,359
0.205,6.021385919380437,347
0.205,6.19591884457987,454
0.215,0.08726646259971647,523
