x,phi,count
0.005,0.08726646259971647,942
0.005,0.2617993877991494,1139
0.005,0.4363323129985824,1319
0.005,0.6108652381980153,1485
0.005,0.7853981633974483,1659
0.005,0.9599310885968811,1836
0.005,1.1344640137963142,1916
0.005,1.308996938995747,1972
0.005,1.4835298641951802,2080
0.005,1.658062789394613,2016
0.005,1.8325957145940461,1926
0.005,2.007128639793479,1847
0.005,2.181661564992912,1745
0.005,2.356194490192345,1633
0.005,2.530727415391778,1433
0.005,2.705260340591211,1221
0.005,2.879793265790644,1090
0.005,3.0543261909900767,860
0.005,3.2288591161895095,699
0.005,3.4033920413889422,640
0.005,3.577924966588375,528
0.005,3.752457891787808,430
0.005,3.9269908169872414,388
0.005,4.101523742186675,324
0.005,4.276056667386107,288
0.005,4.4505895925855405,280
0.005,4.625122517784973,281
0.005,4.799655442984406,292
0.005,4.974188368183839,283
0.005,5.148721293383272,311
0.005,5.323254218582705,336
0.005,5.497787143782138,380
0.005,5.672320068981571,498
0.005,5.8468529941810035,580
0.005,6.021385919380437,615
0.005,6.19591884457987,808
0.015,0.08726646259971647,963
0.015,0.2617993877991494,1126
0.015,0.4363323129985824,1304
0.015,0.6108652381980153,1546
0.015,0.7853981633974483,1800
0.015,0.9599310885968811,1918
0.015,1.1344640137963142,2070
0.015,1.308996938995747,2033
0.015,1.4835298641951802,2040
0.015,1.658062789394613,2132
0.015,1.8325957145940461,1981
0.015,2.007128639793479,1843
0.015,2.181661564992912,1795
0.015,2.356194490192345,1760
0.015,2.530727415391778,1448
0.015,2.705260340591211,1262
0.015,2.879793265790644,1153
0.015,3.0543261909900767,957
0.015,3.2288591161895095,805
0.015,3.4033920413889422,637
0.015,3.577924966588375,522
0.015,3.752457891787808,444
0.015,3.9269908169872414,390
0.015,4.101523742186675,367
0.015,4.276056667386107,331
0.015,4.4505895925855405,291
0.015,4.625122517784973,263
0.015,4.799655442984406,259
0.015,4.974188368183839,303
0.015,5.148721293383272,339
0.015,5.323254218582705,325
0.015,5.497787143782138,433
0.015,5.672320068981571,498
0.015,5.8468529941810035,560
0.015,6.021385919380437,713
0.015,6.19591884457987,849
0.025,0.08726646259971647,1004
0.025,0.2617993877991494,1229
0.025,0.4363323129985824,1385
0.025,0.6108652381980153,1612
0.025,0.7853981633974483,1791
0.025,0.9599310885968811,1911
0.025,1.1344640137963142,2059
0.025,1.308996938995747,2165
0.025,1.4835298641951802,2167
