x,phi,count
0.005,0.08726646259971647,644
0.005,0.2617993877991494,1023
0.005,0.4363323129985824,1566
0.005,0.6108652381980153,2196
0.005,0.7853981633974483,2907
0.005,0.9599310885968811,3845
0.005,1.1344640137963142,4586
0.005,1.308996938995747,5772
0.005,1.4835298641951802,6189
0.005,1.658062789394613,6425
0.005,1.8325957145940461,5892
0.005,2.007128639793479,5074
0.005,2.181661564992912,4112
0.005,2.356194490192345,3136
0.005,2.530727415391778,2288
0.005,2.705260340591211,1565
0.005,2.879793265790644,905
0.005,3.0543261909900767,636
0.005,3.2288591161895095,366
0.005,3.4033920413889422,232
0.005,3.577924966588375,142
0.005,3.752457891787808,69
0.005,3.9269908169872414,56
0.005,4.101523742186675,39
0.005,4.276056667386107,34
0.005,4.4505895925855405,21
0.005,4.625122517784973,25
0.005,4.799655442984406,32
0.005,4.974188368183839,23
0.005,5.148721293383272,34
0.005,5.323254218582705,47
0.005,5.497787143782138,43
0.005,5.672320068981571,78
0.005,5.8468529941810035,123
0.005,6.021385919380437,221
0.005,6.19591884457987,364
0.015,0.08726646259971647,720
0.015,0.2617993877991494,1180
0.015,0.4363323129985824,1676
0.015,0.6108652381980153,2451
0.015,0.7853981633974483,3317
0.015,0.9599310885968811,4400
0.015,1.1344640137963142,5307
0.015,1.308996938995747,6089
0.015,1.4835298641951802,6612
0.015,1.658062789394613,6667
0.015,1.8325957145940461,6301
0.015,2.007128639793479,5492
0.015,2.181661564992912,4226
0.015,2.356194490192345,3503
0.015,2.530727415391778,2511
0.015,2.705260340591211,1691
0.015,2.879793265790644,1070
0.015,3.0543261909900767,639
0.015,3.2288591161895095,349
0.015,3.4033920413889422,229
0.015,3.577924966588375,133
0.015,3.752457891787808,77
0.015,3.9269908169872414,44
0.015,4.101523742186675,45
0.015,4.276056667386107,58
0.015,4.4505895925855405,38
0.015,4.625122517784973,37
0.015,4.799655442984406,39
0.015,4.974188368183839,37
0.015,5.148721293383272,32
0.015,5.323254218582705,47
0.015,5.497787143782138,52
0.015,5.672320068981571,83
0.015,5.8468529941810035,138
0.015,6.021385919380437,267
